uid,population,commuters,ratio
48163,16252,1216,0.0748215604233
48165,14467,1030,0.0711965162093
48167,250158,44132,0.176416504769
48169,4872,355,0.0728653530378
48171,20814,1599,0.076823292015
48173,1406,198,0.140825035562
48175,6928,1314,0.189665127021
48177,18628,1965,0.105486364612
48179,22744,1164,0.0511783327471
48181,110595,10466,0.0946335729463
48183,111379,7017,0.0630011043374
48185,23552,3895,0.165378736413
48187,89023,23781,0.267133212765
48189,36602,1991,0.0543959346484
48191,3782,272,0.0719196192491
48193,8229,1069,0.129906428485
48195,5369,370,0.0689141367107
48197,4724,580,0.122777307367
48199,48073,12124,0.252199779502
48201,3400578,96815,0.0284701600728
48203,62110,10283,0.165561101272
48205,5537,1111,0.200650171573
48207,6093,627,0.10290497292
48209,97589,24497,0.251022143889
48211,3351,244,0.0728140853477
48213,73277,13090,0.178637225869
48215,569463,13682,0.0240261439286
48217,32321,4837,0.14965502305
48219,22716,3091,0.13607149146
48221,41100,8073,0.196423357664
48223,31960,3494,0.109324155194
48225,23185,1629,0.0702609445762
48227,33627,1016,0.0302138162786
48229,3344,274,0.0819377990431
48231,76596,12940,0.168938325761
48233,23857,1498,0.0627907951545
48235,1771,389,0.219649915302
48237,8763,1206,0.137624101335
48239,14391,2162,0.150232784379
48241,35604,4599,0.129170879676
48243,2207,287,0.130040779338
48245,252051,8824,0.035008787904
48247,5281,464,0.0878621473206
48249,39326,3868,0.0983573208564
48251,126811,33627,0.265174156816
48253,20785,3269,0.157276882367
48255,15446,1274,0.0824809012042
48257,71313,18723,0.262546800724
48259,23743,5653,0.238091226888
48261,414,57,0.13768115942
48263,859,67,0.0779976717113
48265,43653,1820,0.0416924380913
48267,4468,231,0.0517009847807
48269,356,46,0.129213483146
48271,3379,272,0.0804971885173
48273,31549,2721,0.0862467907065
48275,4253,275,0.0646602398307
48277,48499,2085,0.0429905771253
48279,14709,1183,0.0804269494867
48281,17762,4014,0.225988064407
48283,5866,509,0.0867712240027
48285,19210,2689,0.139979177512
48287,15657,2700,0.172446828894
48289,15335,1770,0.115422236713
48291,70154,13876,0.197793425892
48293,22051,2258,0.102398984173
48295,3057,369,0.120706575074
48297,12309,1367,0.111056950199
48299,17044,2444,0.143393569585
48301,67,7,0.10447761194
48303,242628,4704,0.0193877046343
48305,6550,891,0.136030534351
48307,8205,399,0.0486288848263
48309,213517,6225,0.0291545872226
48311,851,102,0.119858989424
48313,12940,1337,0.103323029366
48315,10941,2272,0.207659263321
48317,4746,625,0.131689844079
48319,3738,340,0.0909577314072
48321,37957,3567,0.0939747609137
48323,47297,1659,0.0350762204791
48325,39304,8086,0.205729696723
48327,2360,252,0.106779661017
48329,116009,6734,0.0580472204743
48331,24238,3351,0.138253981352
48333,5151,593,0.115123277034
48335,9698,714,0.0736234275108
48337,19117,2865,0.14986661087
48339,293768,65029,0.221361754854
48341,20121,794,0.0394612593807
48343,13048,2312,0.177191906806
48345,1426,134,0.09396914446
48347,59203,3526,0.0595577926794
48349,45124,4353,0.0964675117454
48351,15072,3143,0.208532377919
48353,15802,766,0.0484748765979
48355,313645,9476,0.0302125013949
48357,9006,463,0.0514101709971
48359,2185,228,0.104347826087
48361,84966,15125,0.178012381423
48363,27026,4113,0.152186783098
48365,22756,2942,0.129284584285
48367,88495,24336,0.274998587491
48369,10016,668,0.0666932907348
48371,16809,585,0.0348027842227
48373,41133,4156,0.101038095933
48375,113546,9553,0.0841333028024
48377,7304,435,0.059556407448
48379,9139,2251,0.246307035781
48381,104312,32336,0.30999309763
48383,3326,181,0.0544197233915
48385,3047,324,0.106334099114
48387,14314,2084,0.145591728378
48389,13137,468,0.0356245718201
48391,7828,934,0.119315278487
48393,887,244,0.275084554679
48395,16000,3178,0.198625
48397,43080,14015,0.325324976787
48399,11495,989,0.0860374075685
48401,47372,8258,0.174322384531
48403,10469,1031,0.098481230299
48405,8946,1326,0.148222669349
48407,22246,5890,0.264766699631
48409,67138,11240,0.16741636629
48411,6186,534,0.086323957323
48413,2935,319,0.108688245315
48415,16361,711,0.0434570014058
48417,3302,538,0.162931556632
48419,25224,2270,0.0899936568348
48421,3186,475,0.149089767734
48423,174706,7549,0.0432097352123
48425,6809,1010,0.148333088559
48427,53597,2582,0.0481743381159
48429,9674,703,0.0726690097168
48431,1393,142,0.101938262742
48433,1693,112,0.066154754873
48435,4077,165,0.0404709345107
48437,8378,893,0.10658868465
48439,1446219,168531,0.116532143472
48441,126555,3712,0.0293311208565
48443,1081,71,0.0656799259944
48445,12761,1067,0.0836141368231
48447,1850,243,0.131351351351
48449,28118,1780,0.0633046447116
48451,104010,2239,0.0215267762715
48453,812280,36818,0.0453267346235
48455,13779,2625,0.190507293708
48457,20871,2951,0.141392362608
48459,35291,8770,0.248505284633
48461,3404,321,0.0943008225617
48463,25926,1157,0.0446270153514
48465,44856,1393,0.0310549313358
48467,48140,10654,0.221312837557
48469,84088,5729,0.0681310056132
48471,61758,4846,0.0784675669549
48473,32663,7905,0.242016961087
48475,10909,976,0.0894674122284
48477,30373,2183,0.0718730451388
48479,193117,1940,0.0100457235769
48481,41188,4581,0.111221715063
48483,5284,437,0.0827024981075
48485,131664,2385,0.0181142909223
48487,14676,523,0.0356364131916
48489,20082,2172,0.108156558112
48491,249967,71062,0.284285525689
48493,32408,9149,0.282306837818
48495,7173,608,0.084762303081
48497,48793,10887,0.223126268112
48499,36752,5641,0.153488245538
48501,7322,441,0.0602294455067
48503,17943,959,0.0534470266956
48505,12182,444,0.0364472172057
48507,11600,921,0.0793965517241
49001,6005,202,0.0336386344713
49003,42745,4460,0.104339688852
49005,91391,4494,0.0491733321662
49007,20422,971,0.0475467632945
49009,921,80,0.0868621064061
49011,238994,51448,0.215269002569
49013,14371,1113,0.0774476376035
49015,10860,1069,0.0984346224678
49017,4735,207,0.043717001056
49019,8485,259,0.0305244549204
49021,33779,1367,0.0404689304005
49023,8238,1358,0.164845836368
49025,6046,754,0.124710552431
49027,12405,363,0.0292623941959
49029,7129,1951,0.273670921588
49031,1435,161,0.112195121951
49033,1961,279,0.142274349822
49035,898387,27135,0.0302041325175
49037,14413,830,0.0575869007146
49039,22763,1706,0.0749461845978
49041,18842,730,0.0387432332024
49043,29736,5776,0.194242668819
49045,40735,8182,0.20085921198
49047,25224,1197,0.0474548049477
49049,368536,22652,0.0614648229752
49051,15215,2992,0.196648044693
49053,90354,2331,0.0257985257985
49055,2509,135,0.0538062973296
49057,196533,26645,0.135575196023
50001,35974,5422,0.150719964419
50003,36994,3167,0.0856084770503
50005,29702,3571,0.120227594101
50007,146571,5528,0.0377155098894
50009,6459,1708,0.264437219384
50011,45417,8149,0.179426206046
50013,6901,2363,0.342414142878
50015,23233,3463,0.149055223174
50017,28226,7683,0.2721958478
50019,26277,1833,0.069756821555
50021,63400,4213,0.0664511041009
50023,58039,5489,0.0945743379452
50025,44216,4042,0.0914148724444
50027,57418,10045,0.174945139155
51001,38305,3435,0.089674977157
51003,79236,17662,0.222903730627
51005,12926,2352,0.181958842643
51007,11400,3637,0.319035087719
51009,31894,7762,0.243368658682
51011,13705,3647,0.266107260124
51013,189453,81479,0.43007500541
51015,65615,16384,0.249699001753
51017,5048,705,0.139659270998
51019,60371,23176,0.383892928724
51021,6871,1439,0.209430941639
51023,30496,10150,0.332830535152
51025,18419,3192,0.173299310495
51027,26978,2235,0.0828452813404
51029,15623,3143,0.201177750752
51031,51078,15414,0.301773757782
51033,22121,6996,0.316260566882
51035,29245,6641,0.227081552402
51036,6926,2605,0.37611897199
51037,12472,2638,0.211513790892
51041,259903,72754,0.279927511418
51043,12652,4142,0.327379070503
51045,5091,1784,0.350422313887
51047,34262,7376,0.215282236881
51049,9017,2794,0.30985915493
51051,16395,2267,0.138273863983
51053,24533,7729,0.315045041373
51057,9989,2246,0.224847332065
51059,969749,248667,0.256424084995
51061,55139,16379,0.297049275467
51063,13874,3746,0.270001441545
51065,20047,7024,0.350376614955
51067,47286,9270,0.196041111534
51069,59209,17594,0.297150770998
51071,16657,3381,0.202977727082
51073,34780,10043,0.288757906843
51075,16863,5979,0.354563244974
51077,17917,5245,0.292738739744
51079,15244,5761,0.377919181317
51081,11560,2240,0.193771626298
51083,37355,3225,0.0863338241199
51085,86320,28762,0.333202038925
51087,262300,61444,0.234250857796
51089,57930,9232,0.159364750561
51091,2536,299,0.117902208202
51093,29728,8851,0.29773277718
51095,48102,12552,0.260945490832
51097,6630,2201,0.33197586727
51099,16803,3765,0.224067130869
51101,13146,4622,0.351589837213
51103,11567,1102,0.0952710296533
51105,23589,3107,0.131713934461
51107,169599,53933,0.318003054263
51109,25627,7654,0.298669372147
51111,13146,2636,0.20051726761
51113,12520,3539,0.282667731629
51115,9207,2438,0.264798522863
51117,32380,3071,0.0948424953675
51119,9932,2136,0.215062424487
51121,83629,8697,0.103995025649
51125,14445,3896,0.269712703358
51127,13462,5508,0.409151686228
51131,13093,1154,0.0881387000687
51133,12259,2561,0.208907741251
51135,15725,2258,0.143593004769
51137,25881,6597,0.254897415092
51139,23177,4104,0.177072097338
51141,19407,3937,0.202864945638
51143,61745,19081,0.30902907118
51145,22377,8005,0.35773338696
51147,19720,2152,0.109127789047
51149,33047,8736,0.264350773141
51153,280813,99906,0.355774127266
51155,35127,5592,0.15919378256
51157,6983,2009,0.287698696835
51159,8809,1737,0.197184697468
51161,85778,28994,0.338012077689
51163,20808,4542,0.218281430219
51165,67725,17817,0.2630786268
51167,30308,4282,0.141282829616
51169,23403,5476,0.233987095671
51171,35075,6082,0.173399857448
51173,33081,2972,0.0898400894773
51175,17482,4322,0.247225717881
51177,90395,28904,0.319752198684
51179,92446,34268,0.370681262575
51181,6829,2205,0.322887684873
51183,12504,2328,0.186180422265
51185,44598,5471,0.122673662496
51187,31584,8509,0.269408561297
51191,51103,9649,0.188814746688
51193,16718,4158,0.248713961
51195,40123,5507,0.137252947187
51197,27599,3954,0.143266060365
51199,56297,21794,0.38712542409
51510,128283,57588,0.448913729801
51515,6299,1075,0.170662009843
51520,17367,3732,0.214890309207
51530,6349,1870,0.294534572374
51540,45049,9067,0.201269728518
51550,199184,57975,0.291062535143
51560,4289,1064,0.248076474703
51570,16897,5985,0.354204888442
51580,6303,2037,0.323179438363
51590,48411,4607,0.0951643221582
51595,5665,1208,0.213239187996
51600,21498,9124,0.42441157317
51610,10377,4917,0.473836368893
51620,8346,1746,0.20920201294
51630,19279,5586,0.289745318741
51640,6837,1215,0.17770952172
51650,146437,31637,0.216045125207
51660,40468,5464,0.135020262924
51670,22354,6474,0.289612597298
51678,6867,1192,0.173583806611
51680,65269,5887,0.090195958265
51683,35135,13666,0.388956880603
51685,10290,4989,0.484839650146
51690,15416,3380,0.219252724442
51700,180150,37549,0.208431862337
51710,234403,35819,0.152809477694
51720,3904,595,0.152407786885
51730,33740,7949,0.235595732069
51735,11566,4397,0.380166003804
51740,100565,23915,0.237806393875
51750,15859,3310,0.208714294722
51760,197790,37364,0.188907427069
51770,94911,16607,0.174974449748
51775,24747,6529,0.263829959187
51790,23853,5901,0.247390265375
51800,63677,16996,0.266909559181
51810,425257,93077,0.218872352483
51820,19520,4685,0.240010245902
51830,11998,2021,0.16844474079
51840,23585,5854,0.248208607166
53001,16428,1263,0.076880934989
53003,20551,5102,0.248260425283
53005,142475,13097,0.0919248991051
53007,66616,3431,0.0515041431488
53009,64525,1491,0.0231073227431
53011,345238,56588,0.163910114182
53013,4064,435,0.107037401575
53015,92948,5643,0.0607113654947
53017,32603,8021,0.24602030488
53019,7260,548,0.0754820936639
53021,49347,7829,0.158651995055
53023,2397,197,0.0821860659157
53025,74698,1999,0.0267610913277
53027,67194,3407,0.0507039318987
53029,71558,10188,0.142374018279
53031,25953,2095,0.0807228451431
53033,1737034,61131,0.0351927480982
53035,231969,23934,0.103177579763
53037,33362,2447,0.0733469216474
53039,19161,2030,0.10594436616
53041,68600,5303,0.0773032069971
53043,10184,1141,0.112038491752
53045,49405,8216,0.166298957595
53047,39564,1349,0.0340966535234
53049,20984,1376,0.0655737704918
53051,11732,1505,0.128281622912
53053,700820,95517,0.136293199395
53055,14077,392,0.027846842367
53057,102979,9819,0.0953495372843
53059,9872,2229,0.225790113452
53061,606024,110975,0.183119810437
53063,417939,6274,0.0150117600894
53065,40066,4453,0.111141616333
53067,207355,26781,0.129155313351
53069,3824,697,0.182269874477
53071,55180,3174,0.0575208408844
53073,166814,7093,0.0425204119558
53075,40740,2097,0.0514727540501
53077,222581,3965,0.0178137397172
54001,15557,2684,0.172526836794
54003,75905,15628,0.205888940123
54005,25535,3861,0.151204229489
54007,14702,1500,0.102026935111
54009,25447,5097,0.20029865996
54011,96784,7778,0.0803645230617
54013,7582,1126,0.148509628066
54015,10330,1653,0.160019361084
54017,7403,1761,0.237876536539
54019,47579,6724,0.141322852519
54021,7160,685,0.0956703910615
54023,11299,1735,0.153553411806
54025,34453,2228,0.0646678083186
54027,20203,4752,0.235212592189
54029,32667,7630,0.233569045214
54031,12669,1862,0.14697292604
54033,68652,4528,0.0659558352269
54035,28000,3481,0.124321428571
54037,42190,11587,0.274638539938
54039,200073,7643,0.0382010566143
54041,16919,2165,0.127962645546
54043,22108,4687,0.212004704179
54045,37710,3067,0.0813312118801
54047,27329,1597,0.058436093527
54049,56598,7474,0.132054136189
54051,35519,7535,0.212139981418
54053,25957,4344,0.167353700351
54055,62980,4905,0.0778818672594
54057,27078,6534,0.241302902725
54059,28253,2860,0.101228188157
54061,81866,4809,0.0587423350353
54063,14583,3114,0.213536309401
54065,14943,3941,0.263735528341
54067,26562,2395,0.0901664031323
54069,47427,5321,0.11219347629
54071,8196,1414,0.17252318204
54073,7514,1499,0.199494277349
54075,9131,577,0.0631913262512
54077,29334,5380,0.183404922615
54079,51589,13862,0.268700692008
54081,79220,5249,0.0662585205756
54083,28262,1836,0.0649635553039
54085,10343,1615,0.156144252151
54087,15446,2175,0.14081315551
54089,12999,1816,0.139703054081
54091,16089,3491,0.216980545714
54093,7321,760,0.103810954788
54095,9592,1637,0.170663052544
54097,23404,2266,0.0968210562297
54099,42903,9982,0.232664382444
54101,9719,782,0.0804609527729
54103,17693,2188,0.123664726163
54105,5873,1502,0.255746637153
54107,87986,5929,0.0673857204555
54109,25708,2718,0.105725844095
55001,18643,4190,0.224749235638
55003,16866,1107,0.0656350053362
55005,44963,3123,0.0694571091787
55007,15013,2824,0.188103643509
55009,226778,9966,0.0439460617873
55011,13804,3676,0.266299623298
55013,15674,2221,0.14169962996
55015,40631,12958,0.318919051955
55017,55195,9294,0.168384817465
55019,33557,5237,0.156062818488
55021,52468,12820,0.244339406877
55023,17243,2231,0.129385837731
55025,426526,13119,0.0307577967111
55027,85897,17108,0.199168771901
55029,27961,1549,0.0553985908945
55031,43287,7130,0.164714579435
55033,39858,7024,0.176225600883
55035,93142,8645,0.0928152713062
55037,5088,1426,0.280267295597
55039,97296,14141,0.145339993422
55041,10024,985,0.0982641660016
55043,49597,7392,0.149041272658
55045,33647,6045,0.179659404999
55047,19105,4139,0.216644857367
55049,22780,4547,0.199604916594
55051,6861,1278,0.186270223
55053,19100,2218,0.11612565445
55055,74021,15492,0.209291957688
55057,24316,3725,0.153191314361
55059,149577,31564,0.211021747996
55061,20187,4722,0.233912914252
55063,107120,4765,0.0444828230022
55065,16137,3901,0.241742579166
55067,20740,1795,0.0865477338476
55069,29641,3974,0.134071050234
55071,82887,8560,0.103273130889
55073,125834,8658,0.0688049334838
55075,43384,4936,0.11377466347
55077,15832,3236,0.204396159677
55078,4562,274,0.0600613765892
55079,940164,82374,0.0876166285882
55081,40899,3868,0.0945744394728
55083,35634,8660,0.243026323174
55085,36776,2775,0.075456819665
55087,160971,25142,0.156189624218
55089,82317,21066,0.255913116367
55091,7213,1631,0.226119506447
55093,36804,12372,0.33615911314
55095,41319,7759,0.187782860185
55097,67182,6649,0.0989699621923
55099,15822,1242,0.0784982935154
55101,188831,28468,0.15075914442
55103,17924,2875,0.160399464405
55105,152307,16784,0.1101984807
55107,15347,1230,0.0801459568645
55109,63155,17669,0.27977198955
55111,55225,5973,0.108157537347
55113,16196,1127,0.0695850827365
55115,40664,8024,0.197324414716
55117,112646,7060,0.0626742183477
55119,19680,1688,0.0857723577236
55121,27010,4051,0.149981488338
55123,28056,4756,0.169518106644
55125,21033,2542,0.120857699805
55127,93759,17623,0.187960622447
55129,16036,2153,0.134260414068
55131,117493,31551,0.268535146775
55133,360767,73081,0.202571188606
55135,51731,8182,0.158164350196
55137,23154,4886,0.211021853675
55139,156763,20664,0.13181681902
55141,75555,5472,0.0724240619416
56001,32014,1071,0.0334541138252
56003,11461,625,0.0545327632842
56005,33698,553,0.0164104694641
56007,15639,412,0.0263443954217
56009,12052,1379,0.114420843014
56011,5887,769,0.130626804824
56013,35804,731,0.0204167132164
56015,12538,1135,0.090524804594
56017,4882,281,0.0575583777141
56019,7075,408,0.057667844523
56021,81607,2234,0.027375102626
56023,14573,1306,0.0896177863172
56025,66533,1545,0.0232215592262
56027,2407,80,0.0332363938513
56029,25786,790,0.0306367796479
56031,8807,424,0.0481435221983
56033,26560,1071,0.0403237951807
56035,5920,370,0.0625
56037,37613,816,0.0216946268577
56039,18251,382,0.0209303599803
56041,19742,1512,0.0765879850066
56043,8289,239,0.0288333936542
56045,6644,514,0.0773630343167
