source,dest,data,model
47019,Canada,0,0
47019,Mexico,6,0
47021,Canada,3,0
47021,Mexico,3,0
47023,Canada,8,0
47023,Mexico,0,0
47025,Canada,5,0
47025,Mexico,0,0
47027,Canada,0,0
47027,Mexico,0,0
47029,Canada,0,0
47029,Mexico,0,0
47031,Canada,0,0
47031,Mexico,0,0
47033,Canada,0,0
47033,Mexico,0,0
47035,Canada,0,0
47035,Mexico,10,0
47037,Canada,0,9
47037,Mexico,20,0
47039,Canada,0,0
47039,Mexico,0,0
47041,Canada,0,0
47041,Mexico,0,0
47043,Canada,0,0
47043,Mexico,0,0
47045,Canada,0,0
47045,Mexico,0,0
47047,Canada,0,0
47047,Mexico,0,0
47049,Canada,0,0
47049,Mexico,0,0
47051,Canada,0,0
47051,Mexico,0,0
47053,Canada,0,0
47053,Mexico,0,0
47055,Canada,0,0
47055,Mexico,0,0
47057,Canada,0,0
47057,Mexico,1,0
47059,Canada,0,0
47059,Mexico,0,0
47061,Canada,0,0
47061,Mexico,2,0
47063,Canada,0,0
47063,Mexico,7,0
47065,Canada,0,0
47065,Mexico,8,0
47067,Canada,0,0
47067,Mexico,0,0
47069,Canada,0,0
47069,Mexico,0,0
47071,Canada,0,0
47071,Mexico,0,0
47073,Canada,0,0
47073,Mexico,0,0
47075,Canada,0,0
47075,Mexico,0,0
47077,Canada,0,0
47077,Mexico,0,0
47079,Canada,0,0
47079,Mexico,0,0
47081,Canada,0,0
47081,Mexico,0,0
47083,Canada,0,0
47083,Mexico,0,0
47085,Canada,0,0
47085,Mexico,0,0
47087,Canada,0,0
47087,Mexico,0,0
47089,Canada,0,0
47089,Mexico,0,0
47091,Canada,0,0
47091,Mexico,0,0
47093,Canada,0,3
47093,Mexico,5,0
47095,Canada,0,0
47095,Mexico,0,0
47097,Canada,0,0
47097,Mexico,0,0
47099,Canada,0,0
47099,Mexico,0,0
47101,Canada,0,0
47101,Mexico,15,0
47103,Canada,0,0
47103,Mexico,0,0
47105,Canada,0,0
47105,Mexico,0,0
47107,Canada,7,0
47107,Mexico,0,0
47109,Canada,0,0
47109,Mexico,0,0
47111,Canada,0,0
47111,Mexico,0,0
47113,Canada,0,0
47113,Mexico,0,0
47115,Canada,0,0
47115,Mexico,0,0
47117,Canada,0,0
47117,Mexico,0,0
47119,Canada,7,0
47119,Mexico,0,0
47121,Canada,0,0
47121,Mexico,0,0
47123,Canada,0,0
47123,Mexico,0,0
47125,Canada,8,0
47125,Mexico,0,0
47127,Canada,0,0
47127,Mexico,0,0
47129,Canada,2,0
47129,Mexico,0,0
47131,Canada,0,0
47131,Mexico,0,0
47133,Canada,0,0
47133,Mexico,0,0
47135,Canada,0,0
47135,Mexico,0,0
47137,Canada,0,0
47137,Mexico,0,0
47139,Canada,0,0
47139,Mexico,0,0
47141,Canada,0,0
47141,Mexico,0,0
47143,Canada,0,0
47143,Mexico,0,0
47145,Canada,0,0
47145,Mexico,0,0
47147,Canada,0,0
47147,Mexico,0,0
47149,Canada,7,1
47149,Mexico,0,0
47151,Canada,0,0
47151,Mexico,0,0
47153,Canada,0,0
47153,Mexico,0,0
47155,Canada,0,0
47155,Mexico,0,0
47157,Canada,14,3
47157,Mexico,0,0
47159,Canada,0,0
47159,Mexico,0,0
47161,Canada,0,0
47161,Mexico,0,0
47163,Canada,0,0
47163,Mexico,0,0
47165,Canada,0,1
47165,Mexico,0,0
47167,Canada,0,0
47167,Mexico,0,0
47169,Canada,5,0
47169,Mexico,0,0
47171,Canada,0,0
47171,Mexico,0,0
47173,Canada,0,0
47173,Mexico,0,0
47175,Canada,0,0
47175,Mexico,0,0
47177,Canada,0,0
47177,Mexico,0,0
47179,Canada,0,0
47179,Mexico,0,0
47181,Canada,0,0
47181,Mexico,0,0
47183,Canada,0,0
47183,Mexico,0,0
47185,Canada,0,0
47185,Mexico,0,0
47187,Canada,15,0
47187,Mexico,0,0
47189,Canada,0,0
47189,Mexico,0,0
48001,Canada,0,0
48001,Mexico,0,0
48003,Canada,0,0
48003,Mexico,0,2
48005,Canada,0,0
48005,Mexico,0,0
48007,Canada,8,0
48007,Mexico,0,0
48009,Canada,0,0
48009,Mexico,0,0
48011,Canada,0,0
48011,Mexico,0,0
48013,Canada,0,0
48013,Mexico,0,15
48015,Canada,0,0
48015,Mexico,0,0
48017,Canada,0,0
48017,Mexico,0,0
48019,Canada,0,0
48019,Mexico,2,3
48021,Canada,0,0
48021,Mexico,11,7
48023,Canada,0,0
48023,Mexico,0,0
48025,Canada,0,0
48025,Mexico,0,3
48027,Canada,0,0
48027,Mexico,3,24
48029,Canada,1,1
48029,Mexico,200,2061
48031,Canada,0,0
48031,Mexico,0,0
48033,Canada,0,0
48033,Mexico,0,0
48035,Canada,0,0
48035,Mexico,0,0
48037,Canada,0,0
48037,Mexico,0,0
48039,Canada,7,0
48039,Mexico,43,166
48041,Canada,0,0
48041,Mexico,0,3
48043,Canada,0,0
48043,Mexico,0,126
48045,Canada,0,0
48045,Mexico,0,0
48047,Canada,0,0
48047,Mexico,0,1
48049,Canada,0,0
48049,Mexico,0,0
48051,Canada,0,0
48051,Mexico,0,0
48053,Canada,0,0
48053,Mexico,0,0
48055,Canada,0,0
48055,Mexico,0,1
48057,Canada,0,0
48057,Mexico,0,0
48059,Canada,0,0
48059,Mexico,0,0
48061,Canada,0,0
48061,Mexico,1240,7276
48063,Canada,0,0
48063,Mexico,0,0
48065,Canada,0,0
48065,Mexico,0,0
48067,Canada,0,0
48067,Mexico,0,0
48069,Canada,0,0
48069,Mexico,7,0
48071,Canada,0,0
48071,Mexico,0,0
48073,Canada,0,0
48073,Mexico,0,0
48075,Canada,0,0
48075,Mexico,0,0
48077,Canada,0,0
48077,Mexico,0,0
48079,Canada,0,0
48079,Mexico,0,0
48081,Canada,0,0
48081,Mexico,0,0
48083,Canada,0,0
48083,Mexico,0,0
48085,Canada,40,8
48085,Mexico,34,348
48087,Canada,0,0
48087,Mexico,0,0
48089,Canada,0,0
48089,Mexico,0,0
48091,Canada,0,0
48091,Mexico,36,28
48093,Canada,0,0
48093,Mexico,0,0
48095,Canada,0,0
48095,Mexico,0,0
48097,Canada,0,0
48097,Mexico,0,0
48099,Canada,14,0
48099,Mexico,0,13
48101,Canada,0,0
48101,Mexico,0,0
48103,Canada,0,0
48103,Mexico,0,0
48105,Canada,0,0
48105,Mexico,14,1
48107,Canada,0,0
48107,Mexico,0,0
48109,Canada,0,0
48109,Mexico,0,0
48111,Canada,0,0
48111,Mexico,0,0
48113,Canada,67,55
48113,Mexico,106,2251
48115,Canada,0,0
48115,Mexico,0,0
48117,Canada,0,0
48117,Mexico,0,0
48119,Canada,0,0
48119,Mexico,0,0
48121,Canada,29,5
48121,Mexico,33,326
48123,Canada,14,0
48123,Mexico,0,0
48125,Canada,0,0
48125,Mexico,0,0
48127,Canada,0,0
48127,Mexico,0,89
48129,Canada,0,0
48129,Mexico,0,0
48131,Canada,0,0
48131,Mexico,0,13
48133,Canada,0,0
48133,Mexico,0,0
48135,Canada,0,0
48135,Mexico,0,186
48137,Canada,0,0
48137,Mexico,0,1
48139,Canada,0,0
48139,Mexico,0,12
48141,Canada,6,0
48141,Mexico,3297,8896
48143,Canada,0,0
48143,Mexico,0,0
48145,Canada,0,0
48145,Mexico,0,0
48147,Canada,0,0
48147,Mexico,0,0
48149,Canada,0,0
48149,Mexico,0,0
48151,Canada,0,0
48151,Mexico,0,0
48153,Canada,0,0
48153,Mexico,0,0
48155,Canada,0,0
48155,Mexico,0,0
48157,Canada,11,1
48157,Mexico,0,627
48159,Canada,0,0
48159,Mexico,0,0
48161,Canada,0,0
48161,Mexico,0,0
48163,Canada,0,0
48163,Mexico,0,2
48165,Canada,0,0
48165,Mexico,0,2
48167,Canada,10,0
48167,Mexico,10,143
48169,Canada,0,0
48169,Mexico,0,0
48171,Canada,0,0
48171,Mexico,0,0
48173,Canada,0,0
48173,Mexico,0,0
48175,Canada,0,0
48175,Mexico,0,0
48177,Canada,0,0
48177,Mexico,6,0
48179,Canada,0,0
48179,Mexico,0,0
48181,Canada,0,0
48181,Mexico,0,0
48183,Canada,0,0
48183,Mexico,0,0
48185,Canada,0,0
48185,Mexico,0,0
48187,Canada,0,0
48187,Mexico,0,42
48189,Canada,10,0
48189,Mexico,0,1
48191,Canada,0,0
48191,Mexico,0,0
48193,Canada,0,0
48193,Mexico,0,0
48195,Canada,0,0
48195,Mexico,0,0
48197,Canada,0,0
48197,Mexico,0,0
48199,Canada,0,0
48199,Mexico,5,0
48201,Canada,70,59
48201,Mexico,134,5578
48203,Canada,0,0
48203,Mexico,9,0
48205,Canada,0,0
48205,Mexico,0,0
48207,Canada,0,0
48207,Mexico,0,0
48209,Canada,12,0
48209,Mexico,19,39
48211,Canada,0,0
48211,Mexico,0,0
48213,Canada,7,0
48213,Mexico,0,0
48215,Canada,0,0
48215,Mexico,1460,10284
48217,Canada,0,0
48217,Mexico,5,0
48219,Canada,0,0
48219,Mexico,0,3
48221,Canada,0,0
48221,Mexico,0,0
48223,Canada,0,0
48223,Mexico,0,0
48225,Canada,0,0
48225,Mexico,0,0
48227,Canada,0,0
48227,Mexico,0,1
48229,Canada,0,0
48229,Mexico,0,234
48231,Canada,0,0
48231,Mexico,0,0
48233,Canada,0,0
48233,Mexico,0,0
48235,Canada,0,0
48235,Mexico,0,0
48237,Canada,0,0
48237,Mexico,0,0
48239,Canada,0,0
48239,Mexico,0,0
48241,Canada,0,0
48241,Mexico,0,0
48243,Canada,0,0
48243,Mexico,0,12
48245,Canada,0,0
48245,Mexico,0,9
48247,Canada,0,0
48247,Mexico,0,10
48249,Canada,0,0
48249,Mexico,0,78
48251,Canada,0,0
48251,Mexico,0,22
48253,Canada,0,0
48253,Mexico,0,0
48255,Canada,0,0
48255,Mexico,0,0
48257,Canada,0,0
48257,Mexico,0,1
48259,Canada,0,0
48259,Mexico,0,3
48261,Canada,0,0
48261,Mexico,0,0
48263,Canada,0,0
48263,Mexico,0,0
48265,Canada,0,0
48265,Mexico,0,3
48267,Canada,0,0
48267,Mexico,0,0
48269,Canada,0,0
48269,Mexico,0,0
48271,Canada,0,0
48271,Mexico,0,267
48273,Canada,0,0
48273,Mexico,0,25
48275,Canada,0,0
48275,Mexico,1,0
48277,Canada,0,0
48277,Mexico,0,0
48279,Canada,0,0
48279,Mexico,0,1
48281,Canada,0,0
48281,Mexico,0,0
48283,Canada,0,0
48283,Mexico,0,5
48285,Canada,0,0
48285,Mexico,3,0
48287,Canada,0,0
48287,Mexico,0,0
48289,Canada,0,0
48289,Mexico,0,0
48291,Canada,2,0
48291,Mexico,0,3
48293,Canada,0,0
48293,Mexico,0,0
48295,Canada,0,0
48295,Mexico,2,0
48297,Canada,0,0
48297,Mexico,0,1
48299,Canada,0,0
48299,Mexico,0,0
48301,Canada,0,0
48301,Mexico,0,0
48303,Canada,0,0
48303,Mexico,0,16
48305,Canada,0,0
48305,Mexico,0,0
48307,Canada,0,0
48307,Mexico,0,0
48309,Canada,0,0
48309,Mexico,0,7
48311,Canada,0,0
48311,Mexico,0,0
48313,Canada,0,0
48313,Mexico,0,0
48315,Canada,0,0
48315,Mexico,0,0
48317,Canada,0,0
48317,Mexico,0,0
48319,Canada,0,0
48319,Mexico,0,0
48321,Canada,0,0
48321,Mexico,12,0
48323,Canada,0,0
48323,Mexico,142,1474
48325,Canada,0,0
48325,Mexico,0,29
48327,Canada,0,0
48327,Mexico,0,0
48329,Canada,8,0
48329,Mexico,0,129
48331,Canada,0,0
48331,Mexico,0,0
48333,Canada,0,0
48333,Mexico,0,0
48335,Canada,0,0
48335,Mexico,0,0
48337,Canada,0,0
48337,Mexico,0,0
48339,Canada,57,1
48339,Mexico,27,205
48341,Canada,0,0
48341,Mexico,0,0
48343,Canada,0,0
48343,Mexico,0,0
48345,Canada,0,0
48345,Mexico,0,0
48347,Canada,3,0
48347,Mexico,0,0
48349,Canada,0,0
48349,Mexico,6,0
48351,Canada,0,0
48351,Mexico,0,0
48353,Canada,0,0
48353,Mexico,0,0
48355,Canada,0,0
48355,Mexico,23,680
48357,Canada,0,0
48357,Mexico,0,0
48359,Canada,0,0
48359,Mexico,0,0
48361,Canada,0,0
48361,Mexico,0,4
48363,Canada,0,0
48363,Mexico,0,0
48365,Canada,0,0
48365,Mexico,0,0
48367,Canada,0,0
48367,Mexico,0,8
48369,Canada,0,0
48369,Mexico,6,0
48371,Canada,0,0
48371,Mexico,0,5
48373,Canada,0,0
48373,Mexico,5,0
48375,Canada,0,0
48375,Mexico,0,5
48377,Canada,0,0
48377,Mexico,41,371
48379,Canada,0,0
48379,Mexico,0,0
48381,Canada,0,0
48381,Mexico,5,29
48383,Canada,0,0
48383,Mexico,0,0
48385,Canada,0,0
48385,Mexico,0,2
48387,Canada,0,0
48387,Mexico,0,0
48389,Canada,8,0
48389,Mexico,0,3
48391,Canada,0,0
48391,Mexico,0,0
48393,Canada,0,0
48393,Mexico,0,0
48395,Canada,0,0
48395,Mexico,0,0
48397,Canada,0,0
48397,Mexico,0,0
48399,Canada,0,0
48399,Mexico,13,0
48401,Canada,0,0
48401,Mexico,0,0
48403,Canada,0,0
48403,Mexico,0,0
48405,Canada,0,0
48405,Mexico,0,0
48407,Canada,0,0
48407,Mexico,0,0
48409,Canada,0,0
48409,Mexico,12,74
48411,Canada,0,0
48411,Mexico,0,0
48413,Canada,0,0
48413,Mexico,0,0
48415,Canada,0,0
48415,Mexico,0,0
48417,Canada,0,0
48417,Mexico,0,0
48419,Canada,0,0
48419,Mexico,6,0
48421,Canada,0,0
48421,Mexico,0,0
48423,Canada,0,0
48423,Mexico,0,0
48425,Canada,0,0
48425,Mexico,0,0
48427,Canada,0,0
48427,Mexico,111,1608
48429,Canada,0,0
48429,Mexico,0,0
48431,Canada,0,0
48431,Mexico,0,0
48433,Canada,0,0
48433,Mexico,0,0
48435,Canada,0,0
48435,Mexico,0,1
48437,Canada,0,0
48437,Mexico,0,0
48439,Canada,55,39
48439,Mexico,78,2083
48441,Canada,0,0
48441,Mexico,8,1
48443,Canada,0,0
48443,Mexico,0,0
48445,Canada,0,0
48445,Mexico,0,1
48447,Canada,0,0
48447,Mexico,0,0
48449,Canada,0,0
48449,Mexico,0,0
48451,Canada,0,0
48451,Mexico,3,22
48453,Canada,0,1
48453,Mexico,80,599
48455,Canada,0,0
48455,Mexico,7,0
48457,Canada,0,0
48457,Mexico,0,0
48459,Canada,0,0
48459,Mexico,0,0
48461,Canada,0,0
48461,Mexico,0,0
48463,Canada,0,0
48463,Mexico,6,74
48465,Canada,9,0
48465,Mexico,410,1188
48467,Canada,9,0
48467,Mexico,0,0
48469,Canada,9,0
48469,Mexico,0,7
48471,Canada,0,0
48471,Mexico,0,0
48473,Canada,0,0
48473,Mexico,0,0
48475,Canada,0,0
48475,Mexico,0,3
48477,Canada,0,0
48477,Mexico,0,0
48479,Canada,0,0
48479,Mexico,575,1433
48481,Canada,0,0
48481,Mexico,0,0
48483,Canada,0,0
48483,Mexico,0,0
48485,Canada,0,0
48485,Mexico,0,0
48487,Canada,0,0
48487,Mexico,0,0
48489,Canada,0,0
48489,Mexico,4,31
48491,Canada,12,0
48491,Mexico,33,284
48493,Canada,9,0
48493,Mexico,3,7
48495,Canada,0,0
48495,Mexico,0,1
48497,Canada,0,0
48497,Mexico,0,0
48499,Canada,0,0
48499,Mexico,0,0
48501,Canada,0,0
48501,Mexico,0,0
48503,Canada,0,0
48503,Mexico,0,0
48505,Canada,0,0
48505,Mexico,0,296
48507,Canada,0,0
48507,Mexico,0,63
49001,Canada,0,0
49001,Mexico,0,0
49003,Canada,0,0
49003,Mexico,0,0
49005,Canada,0,0
49005,Mexico,0,0
49007,Canada,0,0
49007,Mexico,0,0
49009,Canada,0,0
49009,Mexico,0,0
49011,Canada,0,16
49011,Mexico,0,19
49013,Canada,0,0
49013,Mexico,0,0
49015,Canada,0,0
49015,Mexico,0,0
49017,Canada,0,0
49017,Mexico,0,0
49019,Canada,0,0
49019,Mexico,0,0
49021,Canada,0,0
49021,Mexico,0,0
49023,Canada,0,0
49023,Mexico,0,0
49025,Canada,0,0
49025,Mexico,0,0
49027,Canada,0,0
49027,Mexico,0,0
49029,Canada,0,0
49029,Mexico,0,0
49031,Canada,0,0
49031,Mexico,0,0
49033,Canada,0,0
49033,Mexico,0,0
49035,Canada,36,29
49035,Mexico,59,53
49037,Canada,0,0
49037,Mexico,0,0
49039,Canada,1,0
49039,Mexico,0,0
49041,Canada,0,0
49041,Mexico,0,0
49043,Canada,0,0
49043,Mexico,0,0
49045,Canada,0,0
49045,Mexico,0,0
49047,Canada,4,0
49047,Mexico,0,0
49049,Canada,0,7
49049,Mexico,8,17
49051,Canada,0,0
49051,Mexico,0,0
49053,Canada,0,0
49053,Mexico,6,1
49055,Canada,0,0
49055,Mexico,0,0
49057,Canada,0,5
49057,Mexico,4,5
50001,Canada,6,75
50001,Mexico,2,0
50003,Canada,0,0
50003,Mexico,0,0
50005,Canada,7,127
50005,Mexico,0,0
50007,Canada,35,1109
50007,Mexico,0,0
50009,Canada,0,79
50009,Mexico,0,0
50011,Canada,34,5385
50011,Mexico,0,0
50013,Canada,24,62
50013,Mexico,0,0
50015,Canada,29,156
50015,Mexico,0,0
50017,Canada,0,36
50017,Mexico,0,0
50019,Canada,32,420
50019,Mexico,0,0
50021,Canada,0,6
50021,Mexico,0,0
50023,Canada,0,259
50023,Mexico,0,0
50025,Canada,2,0
50025,Mexico,2,0
50027,Canada,10,12
50027,Mexico,0,0
51001,Canada,0,0
51001,Mexico,0,0
51003,Canada,0,0
51003,Mexico,0,0
51005,Canada,7,0
51005,Mexico,0,0
51007,Canada,0,0
51007,Mexico,0,0
51009,Canada,0,0
51009,Mexico,0,0
51011,Canada,0,0
51011,Mexico,0,0
51013,Canada,11,22
51013,Mexico,0,0
51015,Canada,0,0
51015,Mexico,0,0
51017,Canada,0,0
51017,Mexico,0,0
51019,Canada,0,0
51019,Mexico,0,0
51021,Canada,0,0
51021,Mexico,0,0
51023,Canada,0,0
51023,Mexico,0,0
51025,Canada,0,0
51025,Mexico,0,0
51027,Canada,0,0
51027,Mexico,0,0
51029,Canada,0,0
51029,Mexico,0,0
51031,Canada,0,0
51031,Mexico,0,0
51033,Canada,0,0
51033,Mexico,0,0
51035,Canada,0,0
51035,Mexico,0,0
51036,Canada,0,0
51036,Mexico,0,0
51037,Canada,0,0
51037,Mexico,0,0
51041,Canada,29,18
51041,Mexico,0,0
51043,Canada,0,0
51043,Mexico,0,0
51045,Canada,0,0
51045,Mexico,0,0
51047,Canada,7,0
51047,Mexico,0,0
51049,Canada,0,0
51049,Mexico,0,0
51051,Canada,0,0
51051,Mexico,0,0
51053,Canada,0,0
51053,Mexico,0,0
51057,Canada,0,0
51057,Mexico,0,0
51059,Canada,15,487
51059,Mexico,47,151
51061,Canada,12,0
51061,Mexico,0,0
51063,Canada,0,0
51063,Mexico,0,0
51065,Canada,0,0
51065,Mexico,0,0
51067,Canada,0,0
51067,Mexico,0,0
51069,Canada,0,0
51069,Mexico,0,0
51071,Canada,0,0
51071,Mexico,0,0
51073,Canada,0,0
51073,Mexico,0,0
51075,Canada,0,0
51075,Mexico,0,0
51077,Canada,0,0
51077,Mexico,0,0
51079,Canada,0,0
51079,Mexico,0,0
51081,Canada,0,0
51081,Mexico,0,0
51083,Canada,0,0
51083,Mexico,0,0
51085,Canada,0,1
51085,Mexico,0,0
51087,Canada,0,18
51087,Mexico,0,0
51089,Canada,0,0
51089,Mexico,0,0
51091,Canada,0,0
51091,Mexico,0,0
51093,Canada,0,0
51093,Mexico,0,0
51095,Canada,18,0
51095,Mexico,0,0
51097,Canada,0,0
51097,Mexico,0,0
51099,Canada,0,0
51099,Mexico,0,0
51101,Canada,0,0
51101,Mexico,0,0
51103,Canada,2,0
51103,Mexico,0,0
51105,Canada,0,0
51105,Mexico,0,0
51107,Canada,0,15
51107,Mexico,0,0
51109,Canada,0,0
51109,Mexico,0,0
51111,Canada,0,0
51111,Mexico,0,0
51113,Canada,0,0
51113,Mexico,0,0
51115,Canada,0,0
51115,Mexico,0,0
51117,Canada,0,0
51117,Mexico,0,0
51119,Canada,0,0
51119,Mexico,0,0
51121,Canada,0,0
51121,Mexico,0,0
51125,Canada,0,0
51125,Mexico,0,0
51127,Canada,0,0
51127,Mexico,0,0
51131,Canada,0,0
51131,Mexico,0,0
51133,Canada,0,0
51133,Mexico,0,0
51135,Canada,0,0
51135,Mexico,0,0
51137,Canada,0,0
51137,Mexico,0,0
51139,Canada,0,0
51139,Mexico,0,0
51141,Canada,0,0
51141,Mexico,0,0
51143,Canada,0,0
51143,Mexico,0,0
51145,Canada,0,0
51145,Mexico,0,0
51147,Canada,0,0
51147,Mexico,0,0
51149,Canada,0,0
51149,Mexico,0,0
51153,Canada,0,44
51153,Mexico,0,3
51155,Canada,0,0
51155,Mexico,0,0
51157,Canada,0,0
51157,Mexico,0,0
51159,Canada,0,0
51159,Mexico,0,0
51161,Canada,0,1
51161,Mexico,0,0
51163,Canada,0,0
51163,Mexico,0,0
51165,Canada,0,0
51165,Mexico,0,0
51167,Canada,0,0
51167,Mexico,6,0
51169,Canada,0,0
51169,Mexico,0,0
51171,Canada,0,0
51171,Mexico,0,0
51173,Canada,0,0
51173,Mexico,0,0
51175,Canada,0,0
51175,Mexico,0,0
51177,Canada,0,1
51177,Mexico,0,0
51179,Canada,0,1
51179,Mexico,0,0
51181,Canada,0,0
51181,Mexico,0,0
51183,Canada,0,0
51183,Mexico,0,0
51185,Canada,0,0
51185,Mexico,0,0
51187,Canada,0,0
51187,Mexico,0,0
51191,Canada,0,0
51191,Mexico,0,0
51193,Canada,0,0
51193,Mexico,0,0
51195,Canada,0,0
51195,Mexico,0,0
51197,Canada,0,0
51197,Mexico,0,0
51199,Canada,0,0
51199,Mexico,0,0
51510,Canada,0,9
51510,Mexico,8,0
51515,Canada,0,0
51515,Mexico,0,0
51520,Canada,0,0
51520,Mexico,0,0
51530,Canada,0,0
51530,Mexico,0,0
51540,Canada,0,0
51540,Mexico,0,0
51550,Canada,9,10
51550,Mexico,0,0
51560,Canada,0,0
51560,Mexico,0,0
51570,Canada,0,0
51570,Mexico,0,0
51580,Canada,0,0
51580,Mexico,0,0
51590,Canada,0,0
51590,Mexico,3,0
51595,Canada,0,0
51595,Mexico,0,0
51600,Canada,0,0
51600,Mexico,0,0
51610,Canada,0,0
51610,Mexico,0,0
51620,Canada,0,0
51620,Mexico,0,0
51630,Canada,0,0
51630,Mexico,0,0
51640,Canada,0,0
51640,Mexico,0,0
51650,Canada,0,1
51650,Mexico,0,0
51660,Canada,0,0
51660,Mexico,0,0
51670,Canada,0,0
51670,Mexico,0,0
51678,Canada,0,0
51678,Mexico,0,0
51680,Canada,0,0
51680,Mexico,0,0
51683,Canada,0,0
51683,Mexico,0,0
51685,Canada,0,0
51685,Mexico,0,0
51690,Canada,0,0
51690,Mexico,0,0
51700,Canada,0,4
51700,Mexico,0,0
51710,Canada,0,5
51710,Mexico,0,0
51720,Canada,0,0
51720,Mexico,0,0
51730,Canada,0,0
51730,Mexico,0,0
51735,Canada,0,0
51735,Mexico,0,0
51740,Canada,0,1
51740,Mexico,0,0
51750,Canada,0,0
51750,Mexico,0,0
51760,Canada,0,4
51760,Mexico,0,0
51770,Canada,0,0
51770,Mexico,0,0
51775,Canada,0,0
51775,Mexico,0,0
51790,Canada,0,0
51790,Mexico,0,0
51800,Canada,0,0
51800,Mexico,0,0
51810,Canada,0,45
51810,Mexico,0,9
51820,Canada,0,0
51820,Mexico,0,0
51830,Canada,0,0
51830,Mexico,0,0
51840,Canada,0,0
51840,Mexico,0,0
53001,Canada,0,0
53001,Mexico,7,0
53003,Canada,0,1
53003,Mexico,0,0
53005,Canada,14,65
53005,Mexico,11,1
53007,Canada,0,20
53007,Mexico,4,0
53009,Canada,9,1351
53009,Mexico,0,0
53011,Canada,41,763
53011,Mexico,0,30
53013,Canada,0,0
53013,Mexico,0,0
53015,Canada,23,20
53015,Mexico,0,0
53017,Canada,0,18
53017,Mexico,0,0
53019,Canada,2,12
53019,Mexico,0,0
53021,Canada,0,12
53021,Mexico,0,0
53023,Canada,0,0
53023,Mexico,0,0
53025,Canada,0,5
53025,Mexico,0,0
53027,Canada,0,35
53027,Mexico,0,0
53029,Canada,19,123
53029,Mexico,0,0
53031,Canada,0,59
53031,Mexico,0,0
53033,Canada,132,9499
53033,Mexico,51,209
53035,Canada,7,622
53035,Mexico,0,4
53037,Canada,0,2
53037,Mexico,0,0
53039,Canada,0,1
53039,Mexico,0,0
53041,Canada,0,13
53041,Mexico,0,0
53043,Canada,0,0
53043,Mexico,0,0
53045,Canada,0,29
53045,Mexico,0,0
53047,Canada,0,201
53047,Mexico,0,0
53049,Canada,0,1
53049,Mexico,2,0
53051,Canada,0,9
53051,Mexico,0,0
53053,Canada,26,3869
53053,Mexico,0,129
53055,Canada,0,61
53055,Mexico,0,0
53057,Canada,0,186
53057,Mexico,0,0
53059,Canada,0,0
53059,Mexico,0,0
53061,Canada,31,8106
53061,Mexico,0,115
53063,Canada,38,472
53063,Mexico,0,1
53065,Canada,3,92
53065,Mexico,0,0
53067,Canada,0,327
53067,Mexico,1,5
53069,Canada,0,0
53069,Mexico,0,0
53071,Canada,0,3
53071,Mexico,0,0
53073,Canada,648,2729
53073,Mexico,2,0
53075,Canada,0,3
53075,Mexico,0,0
53077,Canada,0,34
53077,Mexico,31,0
54001,Canada,0,0
54001,Mexico,0,0
54003,Canada,0,1
54003,Mexico,0,0
54005,Canada,0,0
54005,Mexico,0,0
54007,Canada,0,0
54007,Mexico,0,0
54009,Canada,0,0
54009,Mexico,0,0
54011,Canada,0,0
54011,Mexico,0,0
54013,Canada,0,0
54013,Mexico,0,0
54015,Canada,0,0
54015,Mexico,0,0
54017,Canada,0,0
54017,Mexico,0,0
54019,Canada,0,0
54019,Mexico,0,0
54021,Canada,0,0
54021,Mexico,0,0
54023,Canada,0,0
54023,Mexico,0,0
54025,Canada,0,0
54025,Mexico,0,0
54027,Canada,0,0
54027,Mexico,0,0
54029,Canada,7,0
54029,Mexico,0,0
54031,Canada,0,0
54031,Mexico,0,0
54033,Canada,0,0
54033,Mexico,0,0
54035,Canada,0,0
54035,Mexico,0,0
54037,Canada,5,0
54037,Mexico,0,0
54039,Canada,16,0
54039,Mexico,5,0
54041,Canada,0,0
54041,Mexico,0,0
54043,Canada,0,0
54043,Mexico,0,0
54045,Canada,0,0
54045,Mexico,0,0
54047,Canada,0,0
54047,Mexico,0,0
54049,Canada,0,0
54049,Mexico,0,0
54051,Canada,0,0
54051,Mexico,0,0
54053,Canada,0,0
54053,Mexico,0,0
54055,Canada,0,0
54055,Mexico,0,0
54057,Canada,14,0
54057,Mexico,0,0
54059,Canada,0,0
54059,Mexico,0,0
54061,Canada,0,0
54061,Mexico,0,0
54063,Canada,0,0
54063,Mexico,0,0
54065,Canada,0,0
54065,Mexico,0,0
54067,Canada,0,0
54067,Mexico,0,0
54069,Canada,0,0
54069,Mexico,0,0
54071,Canada,0,0
54071,Mexico,0,0
54073,Canada,0,0
54073,Mexico,0,0
54075,Canada,0,0
54075,Mexico,0,0
54077,Canada,0,0
54077,Mexico,0,0
54079,Canada,0,0
54079,Mexico,0,0
54081,Canada,0,0
54081,Mexico,0,0
54083,Canada,0,0
54083,Mexico,0,0
54085,Canada,0,0
54085,Mexico,0,0
54087,Canada,0,0
54087,Mexico,0,0
54089,Canada,0,0
54089,Mexico,0,0
54091,Canada,0,0
54091,Mexico,0,0
54093,Canada,0,0
54093,Mexico,0,0
54095,Canada,0,0
54095,Mexico,0,0
54097,Canada,0,0
54097,Mexico,0,0
54099,Canada,0,0
54099,Mexico,0,0
