uid,CDATA,COLD,CNEW,MDATA,MOLD,MNEW
U32005,0,1.0,0.0,5,1.0,0.0
U32007,4,0.0,0.0,0,0.0,0.0
U32009,0,0.0,0.0,0,0.0,0.0
U32011,0,0.0,0.0,0,0.0,0.0
U32013,0,0.0,0.0,0,0.0,0.0
U32015,0,0.0,0.0,0,0.0,0.0
U32017,0,0.0,0.0,0,0.0,0.0
U32019,0,1.0,0.0,0,1.0,0.0
U32021,0,0.0,0.0,0,0.0,0.0
U32023,0,0.0,0.0,0,1.0,0.0
U32027,0,0.0,0.0,0,0.0,0.0
U32029,0,0.0,0.0,0,0.0,0.0
U32031,8,6.0,0.0,0,11.0,1.0
U32033,0,0.0,0.0,0,0.0,0.0
U32510,0,1.0,0.0,0,2.0,0.0
U33001,0,12.0,0.0,0,1.0,0.0
U33003,0,9.0,0.0,0,0.0,0.0
U33005,1,5.0,0.0,0,1.0,0.0
U33007,0,281.0,5.0,0,0.0,0.0
U33009,2,49.0,1.0,2,1.0,0.0
U33011,4,194.0,3.0,11,23.0,2.0
U33013,1,50.0,1.0,0,3.0,0.0
U33015,37,216.0,3.0,0,21.0,1.0
U33017,0,49.0,1.0,0,3.0,0.0
U33019,1,6.0,0.0,5,0.0,0.0
U34001,0,11.0,0.0,0,5.0,0.0
U34003,56,568.0,9.0,14,176.0,12.0
U34005,0,111.0,2.0,0,43.0,3.0
U34007,2,150.0,2.0,0,60.0,4.0
U34009,0,3.0,0.0,0,1.0,0.0
U34011,0,5.0,0.0,0,2.0,0.0
U34013,28,412.0,6.0,25,133.0,9.0
U34015,4,45.0,1.0,5,19.0,1.0
U34017,5,296.0,5.0,0,96.0,7.0
U34019,21,14.0,0.0,0,5.0,0.0
U34021,9,55.0,1.0,0,20.0,1.0
U34023,81,391.0,6.0,6,134.0,9.0
U34025,11,230.0,3.0,2,79.0,6.0
U34027,9,161.0,2.0,0,52.0,4.0
U34029,2,133.0,2.0,8,50.0,4.0
U34031,0,199.0,3.0,25,61.0,4.0
U34033,0,2.0,0.0,0,1.0,0.0
U34035,10,82.0,1.0,8,28.0,2.0
U34037,0,22.0,0.0,0,7.0,0.0
U34039,19,219.0,3.0,0,72.0,5.0
U34041,0,10.0,0.0,0,3.0,0.0
U35001,0,4.0,0.0,65,1295.0,78.0
U35003,0,0.0,0.0,0,0.0,0.0
U35005,0,0.0,0.0,6,21.0,1.0
U35006,0,0.0,0.0,0,9.0,1.0
U35007,0,0.0,0.0,4,0.0,0.0
U35009,20,0.0,0.0,3,5.0,0.0
U35011,0,0.0,0.0,0,0.0,0.0
U35013,0,1.0,0.0,86,11064.0,2843.0
U35015,20,0.0,0.0,13,26.0,2.0
U35017,0,0.0,0.0,6,31.0,5.0
U35019,0,0.0,0.0,0,0.0,0.0
U35021,0,0.0,0.0,0,0.0,0.0
U35023,0,0.0,0.0,0,11.0,1.0
U35025,0,0.0,0.0,33,17.0,1.0
U35027,0,0.0,0.0,0,4.0,0.0
U35028,0,0.0,0.0,0,0.0,0.0
U35029,0,0.0,0.0,20,64.0,13.0
U35031,0,0.0,0.0,3,24.0,1.0
U35033,0,0.0,0.0,0,0.0,0.0
U35035,0,0.0,0.0,9,140.0,13.0
U35037,0,0.0,0.0,0,0.0,0.0
U35039,0,0.0,0.0,3,9.0,0.0
U35041,0,0.0,0.0,0,3.0,0.0
U35043,0,1.0,0.0,0,144.0,8.0
U35045,0,0.0,0.0,11,7.0,0.0
U35047,0,0.0,0.0,8,5.0,0.0
U35049,0,1.0,0.0,10,96.0,5.0
U35051,0,0.0,0.0,0,13.0,2.0
U35053,6,0.0,0.0,0,8.0,1.0
U35055,0,0.0,0.0,0,1.0,0.0
U35057,0,0.0,0.0,0,8.0,0.0
U35059,0,0.0,0.0,0,0.0,0.0
U35061,0,0.0,0.0,12,143.0,9.0
U36001,10,41.0,1.0,0,8.0,1.0
U36003,0,51.0,1.0,0,0.0,0.0
U36005,11,1160.0,18.0,13,361.0,25.0
U36007,0,8.0,0.0,0,2.0,0.0
U36009,12,273.0,7.0,0,1.0,0.0
U36011,20,114.0,2.0,0,1.0,0.0
U36013,0,405.0,14.0,0,1.0,0.0
U36015,0,12.0,0.0,0,1.0,0.0
U36017,1,3.0,0.0,0,0.0,0.0
U36019,58,1732.0,93.0,0,0.0,0.0
U36021,0,3.0,0.0,4,1.0,0.0
U36023,0,5.0,0.0,0,0.0,0.0
U36025,0,1.0,0.0,3,0.0,0.0
U36027,0,48.0,1.0,0,12.0,1.0
U36029,184,15394.0,565.0,0,25.0,2.0
U36031,3,92.0,3.0,0,0.0,0.0
U36033,4,755.0,48.0,0,0.0,0.0
U36035,0,7.0,0.0,0,0.0,0.0
U36037,5,211.0,8.0,4,1.0,0.0
U36039,2,2.0,0.0,0,0.0,0.0
U36041,0,1.0,0.0,0,0.0,0.0
U36043,0,78.0,1.0,0,1.0,0.0
U36045,9,746.0,18.0,0,0.0,0.0
U36047,56,3930.0,60.0,43,1280.0,90.0
U36049,0,46.0,1.0,0,0.0,0.0
U36051,8,170.0,5.0,0,1.0,0.0
U36053,3,29.0,0.0,0,1.0,0.0
U36055,19,5714.0,160.0,0,13.0,1.0
U36057,0,3.0,0.0,0,0.0,0.0
U36059,0,1222.0,19.0,5,382.0,27.0
U36061,122,638.0,10.0,12,204.0,14.0
U36063,113,26575.0,3972.0,0,8.0,1.0
U36065,0,194.0,3.0,0,3.0,0.0
U36067,27,434.0,8.0,0,6.0,0.0
U36069,0,264.0,7.0,0,2.0,0.0
U36071,0,70.0,1.0,0,20.0,1.0
U36073,0,320.0,17.0,0,0.0,0.0
U36075,0,481.0,11.0,0,3.0,0.0
U36077,0,2.0,0.0,0,0.0,0.0
U36079,0,13.0,0.0,0,4.0,0.0
U36081,14,4305.0,66.0,50,1390.0,97.0
U36083,0,40.0,1.0,0,7.0,0.0
U36085,0,155.0,2.0,4,51.0,4.0
U36087,5,65.0,1.0,0,19.0,1.0
U36089,21,1959.0,104.0,0,0.0,0.0
U36091,8,112.0,2.0,0,11.0,1.0
U36093,0,28.0,0.0,0,5.0,0.0
U36095,0,1.0,0.0,0,0.0,0.0
U36097,0,5.0,0.0,0,0.0,0.0
U36099,0,20.0,0.0,0,0.0,0.0
U36101,0,69.0,1.0,0,1.0,0.0
U36103,14,992.0,15.0,0,279.0,20.0
U36105,0,3.0,0.0,0,1.0,0.0
U36107,7,5.0,0.0,0,1.0,0.0
U36109,0,10.0,0.0,0,0.0,0.0
U36111,0,22.0,0.0,0,5.0,0.0
U36113,2,40.0,1.0,0,1.0,0.0
U36115,0,16.0,0.0,0,1.0,0.0
U36117,0,541.0,14.0,0,2.0,0.0
U36119,50,554.0,8.0,27,160.0,11.0
U36121,3,124.0,4.0,0,0.0,0.0
U36123,0,11.0,0.0,0,0.0,0.0
U37001,11,2.0,0.0,0,2.0,0.0
U37003,0,0.0,0.0,0,0.0,0.0
U37005,0,0.0,0.0,0,0.0,0.0
U37007,0,0.0,0.0,0,0.0,0.0
U37009,0,0.0,0.0,0,0.0,0.0
U37011,0,0.0,0.0,0,0.0,0.0
U37013,0,0.0,0.0,0,0.0,0.0
U37015,0,0.0,0.0,0,0.0,0.0
U37017,0,0.0,0.0,0,0.0,0.0
U37019,0,1.0,0.0,0,1.0,0.0
U37021,0,2.0,0.0,0,3.0,0.0
U37023,0,1.0,0.0,0,1.0,0.0
U37025,0,4.0,0.0,0,5.0,0.0
U37027,0,1.0,0.0,0,1.0,0.0
U37029,0,0.0,0.0,0,0.0,0.0
U37031,0,0.0,0.0,9,0.0,0.0
U37033,0,0.0,0.0,0,0.0,0.0
U37035,0,2.0,0.0,29,2.0,0.0
U37037,0,1.0,0.0,0,1.0,0.0
U37039,0,0.0,0.0,0,0.0,0.0
U37041,0,0.0,0.0,7,0.0,0.0
U37043,0,0.0,0.0,0,0.0,0.0
U37045,0,1.0,0.0,0,2.0,0.0
U37047,0,0.0,0.0,0,0.0,0.0
U37049,0,1.0,0.0,0,1.0,0.0
U37051,0,4.0,0.0,9,5.0,0.0
U37053,0,0.0,0.0,0,0.0,0.0
U37055,0,0.0,0.0,0,0.0,0.0
U37057,0,5.0,0.0,0,5.0,0.0
U37059,0,0.0,0.0,0,0.0,0.0
U37061,0,0.0,0.0,2,0.0,0.0
U37063,0,7.0,0.0,0,7.0,1.0
U37065,0,1.0,0.0,0,1.0,0.0
U37067,1,10.0,0.0,27,10.0,1.0
U37069,0,1.0,0.0,0,1.0,0.0
U37071,7,6.0,0.0,0,7.0,1.0
U37073,22,0.0,0.0,0,0.0,0.0
U37075,0,0.0,0.0,0,0.0,0.0
U37077,0,1.0,0.0,0,1.0,0.0
U37079,0,0.0,0.0,0,0.0,0.0
U37081,8,12.0,0.0,27,13.0,1.0
U37083,0,0.0,0.0,0,0.0,0.0
U37085,0,2.0,0.0,0,3.0,0.0
U37087,0,0.0,0.0,0,0.0,0.0
U37089,0,1.0,0.0,0,1.0,0.0
U37091,0,0.0,0.0,0,0.0,0.0
U37093,0,0.0,0.0,9,0.0,0.0
U37095,0,0.0,0.0,0,0.0,0.0
U37097,0,2.0,0.0,0,3.0,0.0
U37099,0,0.0,0.0,0,0.0,0.0
U37101,0,4.0,0.0,0,4.0,0.0
U37103,0,0.0,0.0,0,0.0,0.0
U37105,0,0.0,0.0,0,0.0,0.0
U37107,0,0.0,0.0,0,0.0,0.0
U37109,0,1.0,0.0,0,1.0,0.0
U37111,0,0.0,0.0,0,0.0,0.0
U37113,0,0.0,0.0,0,0.0,0.0
U37115,0,0.0,0.0,0,0.0,0.0
U37117,0,0.0,0.0,0,0.0,0.0
U37119,17,22.0,0.0,2,27.0,2.0
U37121,0,0.0,0.0,0,0.0,0.0
U37123,0,0.0,0.0,0,0.0,0.0
U37125,4,1.0,0.0,12,1.0,0.0
U37127,0,1.0,0.0,0,1.0,0.0
U37129,0,1.0,0.0,0,1.0,0.0
U37131,0,0.0,0.0,0,0.0,0.0
U37133,0,1.0,0.0,0,1.0,0.0
U37135,0,3.0,0.0,5,4.0,0.0
U37137,0,0.0,0.0,0,0.0,0.0
U37139,0,0.0,0.0,0,0.0,0.0
U37141,0,0.0,0.0,0,1.0,0.0
U37143,0,0.0,0.0,0,0.0,0.0
U37145,0,0.0,0.0,0,0.0,0.0
U37147,15,1.0,0.0,11,1.0,0.0
U37149,0,0.0,0.0,0,0.0,0.0
U37151,0,4.0,0.0,8,4.0,0.0
U37153,0,0.0,0.0,0,0.0,0.0
U37155,0,1.0,0.0,0,2.0,0.0
U37157,8,2.0,0.0,0,2.0,0.0
U37159,0,3.0,0.0,0,3.0,0.0
U37161,0,0.0,0.0,0,0.0,0.0
U37163,0,1.0,0.0,0,1.0,0.0
U37165,0,0.0,0.0,0,0.0,0.0
U37167,0,0.0,0.0,0,1.0,0.0
U37169,0,1.0,0.0,0,1.0,0.0
U37171,0,1.0,0.0,0,1.0,0.0
U37173,0,0.0,0.0,0,0.0,0.0
U37175,0,0.0,0.0,0,0.0,0.0
U37177,0,0.0,0.0,0,0.0,0.0
U37179,0,3.0,0.0,0,4.0,0.0
U37181,8,0.0,0.0,0,0.0,0.0
U37183,20,45.0,1.0,0,48.0,3.0
U37185,0,0.0,0.0,0,0.0,0.0
U37187,0,0.0,0.0,0,0.0,0.0
U37189,0,0.0,0.0,0,0.0,0.0
U37191,0,1.0,0.0,0,1.0,0.0
U37193,0,0.0,0.0,0,1.0,0.0
U37195,0,1.0,0.0,0,1.0,0.0
U37197,0,0.0,0.0,0,0.0,0.0
U37199,0,0.0,0.0,0,0.0,0.0
U38001,5,0.0,0.0,0,0.0,0.0
U38003,0,3.0,0.0,0,0.0,0.0
U38005,0,9.0,0.0,0,0.0,0.0
U38007,0,0.0,0.0,0,0.0,0.0
U38009,0,302.0,9.0,0,0.0,0.0
U38011,0,0.0,0.0,0,0.0,0.0
U38013,2,27.0,1.0,0,0.0,0.0
U38015,0,133.0,3.0,0,0.0,0.0
U38017,11,194.0,3.0,0,1.0,0.0
U38019,0,175.0,7.0,0,0.0,0.0
U38021,0,0.0,0.0,0,0.0,0.0
U38023,2,6.0,0.0,0,0.0,0.0
U38025,0,2.0,0.0,0,0.0,0.0
U38027,0,1.0,0.0,0,0.0,0.0
U38029,0,0.0,0.0,0,0.0,0.0
U38031,0,1.0,0.0,0,0.0,0.0
U38033,0,0.0,0.0,0,0.0,0.0
U38035,0,238.0,6.0,0,0.0,0.0
U38037,0,0.0,0.0,0,0.0,0.0
U38039,0,0.0,0.0,0,0.0,0.0
U38041,0,0.0,0.0,0,0.0,0.0
U38043,0,0.0,0.0,0,0.0,0.0
U38045,0,0.0,0.0,0,0.0,0.0
U38047,0,0.0,0.0,0,0.0,0.0
U38049,0,18.0,0.0,0,0.0,0.0
U38051,0,0.0,0.0,0,0.0,0.0
U38053,0,6.0,0.0,0,0.0,0.0
U38055,0,12.0,0.0,0,0.0,0.0
U38057,0,3.0,0.0,0,0.0,0.0
U38059,0,75.0,1.0,0,0.0,0.0
U38061,0,13.0,0.0,0,0.0,0.0
U38063,0,2.0,0.0,0,0.0,0.0
U38065,0,1.0,0.0,0,0.0,0.0
U38067,1,176.0,10.0,0,0.0,0.0
U38069,0,3.0,0.0,0,0.0,0.0
U38071,0,23.0,1.0,0,0.0,0.0
U38073,0,0.0,0.0,0,0.0,0.0
U38075,0,7.0,0.0,0,0.0,0.0
U38077,0,1.0,0.0,0,0.0,0.0
U38079,0,96.0,3.0,0,0.0,0.0
U38081,0,0.0,0.0,0,0.0,0.0
U38083,0,0.0,0.0,0,0.0,0.0
U38085,0,0.0,0.0,0,0.0,0.0
U38087,0,0.0,0.0,0,0.0,0.0
U38089,0,9.0,0.0,0,0.0,0.0
U38091,0,0.0,0.0,0,0.0,0.0
U38093,0,4.0,0.0,0,0.0,0.0
U38095,0,11.0,0.0,0,0.0,0.0
U38097,0,5.0,0.0,0,0.0,0.0
U38099,0,49.0,1.0,0,0.0,0.0
U38101,0,241.0,6.0,0,0.0,0.0
U38103,0,1.0,0.0,0,0.0,0.0
U38105,0,41.0,1.0,7,0.0,0.0
U39001,0,0.0,0.0,0,0.0,0.0
U39003,0,5.0,0.0,0,1.0,0.0
U39005,0,7.0,0.0,0,0.0,0.0
U39007,0,141.0,2.0,8,1.0,0.0
U39009,6,1.0,0.0,0,0.0,0.0
U39011,0,2.0,0.0,0,0.0,0.0
U39013,0,6.0,0.0,0,1.0,0.0
U39015,0,1.0,0.0,7,1.0,0.0
U39017,0,63.0,1.0,10,25.0,2.0
U39019,0,3.0,0.0,0,0.0,0.0
U39021,0,2.0,0.0,0,0.0,0.0
U39023,5,14.0,0.0,0,3.0,0.0
U39025,0,23.0,0.0,7,10.0,1.0
U39027,0,1.0,0.0,0,0.0,0.0
U39029,0,41.0,1.0,0,2.0,0.0
U39031,0,2.0,0.0,0,0.0,0.0
U39033,0,5.0,0.0,0,0.0,0.0
U39035,34,8452.0,125.0,10,84.0,6.0
U39037,6,2.0,0.0,0,1.0,0.0
U39039,5,3.0,0.0,0,0.0,0.0
U39041,0,30.0,0.0,8,4.0,0.0
U39043,0,83.0,1.0,0,1.0,0.0
U39045,0,21.0,0.0,0,5.0,0.0
U39047,0,1.0,0.0,0,0.0,0.0
U39049,4,251.0,3.0,13,47.0,3.0
U39051,0,6.0,0.0,0,0.0,0.0
U39053,0,0.0,0.0,0,0.0,0.0
U39055,7,99.0,2.0,0,2.0,0.0
U39057,0,18.0,0.0,0,5.0,0.0
U39059,2,1.0,0.0,0,0.0,0.0
U39061,8,126.0,2.0,5,58.0,4.0
U39063,0,5.0,0.0,0,1.0,0.0
U39065,9,2.0,0.0,0,0.0,0.0
U39067,0,1.0,0.0,0,0.0,0.0
U39069,0,3.0,0.0,0,0.0,0.0
U39071,0,1.0,0.0,0,0.0,0.0
U39073,0,1.0,0.0,0,0.0,0.0
U39075,0,2.0,0.0,0,0.0,0.0
U39077,0,16.0,0.0,0,1.0,0.0
U39079,0,0.0,0.0,0,0.0,0.0
U39081,0,8.0,0.0,0,1.0,0.0
U39083,0,4.0,0.0,0,0.0,0.0
U39085,15,1168.0,18.0,0,11.0,1.0
U39087,0,2.0,0.0,9,1.0,0.0
U39089,0,30.0,0.0,6,5.0,0.0
U39091,2,2.0,0.0,7,0.0,0.0
U39093,9,690.0,10.0,0,13.0,1.0
U39095,23,555.0,8.0,0,15.0,1.0
U39097,6,2.0,0.0,0,0.0,0.0
U39099,0,202.0,3.0,9,9.0,1.0
U39101,0,4.0,0.0,0,0.0,0.0
U39103,0,173.0,2.0,12,7.0,0.0
U39105,0,0.0,0.0,0,0.0,0.0
U39107,0,1.0,0.0,0,0.0,0.0
U39109,5,7.0,0.0,0,2.0,0.0
U39111,0,0.0,0.0,0,0.0,0.0
U39113,0,91.0,1.0,0,29.0,2.0
U39115,0,0.0,0.0,0,0.0,0.0
U39117,0,3.0,0.0,0,0.0,0.0
U39119,0,5.0,0.0,0,1.0,0.0
U39121,0,0.0,0.0,0,0.0,0.0
U39123,0,65.0,1.0,0,0.0,0.0
U39125,0,1.0,0.0,0,0.0,0.0
U39127,0,2.0,0.0,0,0.0,0.0
U39129,0,3.0,0.0,0,1.0,0.0
U39131,2,0.0,0.0,0,0.0,0.0
U39133,0,166.0,2.0,5,6.0,0.0
U39135,0,1.0,0.0,0,1.0,0.0
U39137,0,2.0,0.0,0,0.0,0.0
U39139,0,18.0,0.0,0,1.0,0.0
U39141,0,2.0,0.0,0,1.0,0.0
U39143,0,60.0,1.0,0,1.0,0.0
U39145,0,1.0,0.0,0,1.0,0.0
U39147,0,33.0,0.0,0,1.0,0.0
U39149,0,1.0,0.0,0,0.0,0.0
U39151,4,237.0,3.0,0,15.0,1.0
U39153,31,864.0,13.0,10,38.0,3.0
U39155,0,209.0,3.0,0,6.0,0.0
U39157,0,12.0,0.0,0,1.0,0.0
U39159,0,2.0,0.0,0,0.0,0.0
U39161,0,1.0,0.0,0,0.0,0.0
U39163,0,0.0,0.0,0,0.0,0.0
U39165,0,23.0,0.0,5,8.0,1.0
U39167,0,2.0,0.0,0,1.0,0.0
U39169,13,26.0,0.0,5,2.0,0.0
U39171,0,2.0,0.0,0,0.0,0.0
U39173,10,84.0,1.0,0,3.0,0.0
U39175,0,1.0,0.0,0,0.0,0.0
U40001,0,0.0,0.0,0,0.0,0.0
U40003,0,0.0,0.0,0,0.0,0.0
U40005,0,0.0,0.0,0,0.0,0.0
U40007,0,0.0,0.0,0,0.0,0.0
U40009,0,0.0,0.0,0,0.0,0.0
U40011,3,0.0,0.0,0,0.0,0.0
U40013,0,0.0,0.0,0,1.0,0.0
U40015,0,0.0,0.0,0,1.0,0.0
U40017,10,1.0,0.0,0,10.0,1.0
U40019,2,0.0,0.0,0,0.0,0.0
U40021,0,0.0,0.0,0,0.0,0.0
U40023,3,0.0,0.0,0,0.0,0.0
U40025,0,0.0,0.0,0,0.0,0.0
U40027,6,4.0,0.0,0,43.0,2.0
U40029,0,0.0,0.0,0,0.0,0.0
U40031,7,0.0,0.0,0,2.0,0.0
U40033,0,0.0,0.0,0,0.0,0.0
U40035,0,0.0,0.0,0,0.0,0.0
U40037,0,0.0,0.0,0,3.0,0.0
U40039,0,0.0,0.0,0,0.0,0.0
U40041,0,0.0,0.0,0,0.0,0.0
U40043,0,0.0,0.0,0,0.0,0.0
U40045,0,0.0,0.0,0,0.0,0.0
U40047,0,0.0,0.0,0,0.0,0.0
U40049,0,0.0,0.0,0,0.0,0.0
U40051,0,0.0,0.0,0,2.0,0.0
U40053,0,0.0,0.0,0,0.0,0.0
U40055,0,0.0,0.0,0,0.0,0.0
U40057,0,0.0,0.0,0,0.0,0.0
U40059,0,0.0,0.0,0,0.0,0.0
U40061,0,0.0,0.0,0,0.0,0.0
U40063,0,0.0,0.0,0,0.0,0.0
U40065,0,0.0,0.0,0,0.0,0.0
U40067,0,0.0,0.0,0,0.0,0.0
U40069,0,0.0,0.0,0,0.0,0.0
U40071,4,0.0,0.0,0,0.0,0.0
U40073,0,0.0,0.0,0,0.0,0.0
U40075,0,0.0,0.0,0,0.0,0.0
U40077,0,0.0,0.0,0,0.0,0.0
U40079,0,0.0,0.0,2,1.0,0.0
U40081,0,0.0,0.0,0,1.0,0.0
U40083,3,0.0,0.0,0,1.0,0.0
U40085,0,0.0,0.0,0,0.0,0.0
U40087,0,0.0,0.0,0,1.0,0.0
U40089,0,0.0,0.0,0,0.0,0.0
U40091,0,0.0,0.0,0,0.0,0.0
U40093,0,0.0,0.0,0,0.0,0.0
U40095,0,0.0,0.0,0,0.0,0.0
U40097,2,0.0,0.0,0,0.0,0.0
U40099,0,0.0,0.0,0,0.0,0.0
U40101,0,0.0,0.0,0,1.0,0.0
U40103,0,0.0,0.0,0,0.0,0.0
U40105,0,0.0,0.0,0,0.0,0.0
U40107,0,0.0,0.0,0,0.0,0.0
U40109,0,6.0,0.0,0,52.0,3.0
U40111,0,0.0,0.0,0,1.0,0.0
U40113,0,0.0,0.0,0,1.0,0.0
U40115,0,0.0,0.0,0,0.0,0.0
U40117,0,0.0,0.0,0,0.0,0.0
U40119,0,0.0,0.0,0,1.0,0.0
U40121,1,0.0,0.0,0,0.0,0.0
U40123,0,0.0,0.0,0,0.0,0.0
U40125,0,0.0,0.0,0,2.0,0.0
U40127,0,0.0,0.0,0,0.0,0.0
U40129,0,0.0,0.0,0,0.0,0.0
U40131,0,1.0,0.0,2,3.0,0.0
U40133,0,0.0,0.0,0,0.0,0.0
U40135,0,0.0,0.0,0,1.0,0.0
U40137,13,0.0,0.0,0,1.0,0.0
U40139,0,0.0,0.0,12,0.0,0.0
U40141,0,0.0,0.0,0,0.0,0.0
U40143,21,4.0,0.0,7,20.0,1.0
U40145,0,1.0,0.0,0,3.0,0.0
U40147,0,0.0,0.0,0,0.0,0.0
U40149,0,0.0,0.0,0,0.0,0.0
U40151,0,0.0,0.0,0,0.0,0.0
U40153,0,0.0,0.0,0,0.0,0.0
U41001,3,0.0,0.0,0,0.0,0.0
U41003,0,18.0,0.0,0,2.0,0.0
U41005,0,958.0,16.0,0,95.0,6.0
U41007,0,2.0,0.0,0,0.0,0.0
U41009,0,19.0,0.0,0,1.0,0.0
U41011,0,1.0,0.0,0,0.0,0.0
U41013,0,1.0,0.0,0,0.0,0.0
U41015,0,0.0,0.0,0,0.0,0.0
U41017,0,6.0,0.0,27,1.0,0.0
U41019,7,3.0,0.0,0,1.0,0.0
U41021,0,0.0,0.0,0,0.0,0.0
U41023,0,0.0,0.0,0,0.0,0.0
U41025,0,0.0,0.0,0,0.0,0.0
U41027,6,1.0,0.0,0,0.0,0.0
U41029,5,5.0,0.0,0,3.0,0.0
U41031,0,1.0,0.0,0,0.0,0.0
U41033,0,2.0,0.0,0,1.0,0.0
U41035,7,0.0,0.0,0,0.0,0.0
U41037,0,0.0,0.0,0,0.0,0.0
U41039,6,44.0,1.0,0,7.0,0.0
U41041,0,2.0,0.0,0,0.0,0.0
U41043,7,36.0,1.0,0,5.0,0.0
U41045,0,0.0,0.0,0,0.0,0.0
U41047,19,233.0,4.0,12,24.0,2.0
U41049,0,1.0,0.0,0,0.0,0.0
U41051,14,1817.0,31.0,0,155.0,10.0
U41053,7,35.0,1.0,0,3.0,0.0
U41055,0,0.0,0.0,0,0.0,0.0
U41057,0,1.0,0.0,0,0.0,0.0
U41059,2,9.0,0.0,11,1.0,0.0
U41061,0,0.0,0.0,0,0.0,0.0
U41063,0,0.0,0.0,0,0.0,0.0
U41065,0,1.0,0.0,0,0.0,0.0
U41067,0,1284.0,22.0,27,109.0,7.0
U41069,0,0.0,0.0,0,0.0,0.0
U41071,0,44.0,1.0,1,4.0,0.0
U42001,0,5.0,0.0,0,2.0,0.0
U42003,31,685.0,10.0,35,64.0,4.0
U42005,12,16.0,0.0,0,1.0,0.0
U42007,5,110.0,2.0,22,7.0,0.0
U42009,0,1.0,0.0,0,0.0,0.0
U42011,0,43.0,1.0,9,15.0,1.0
U42013,0,4.0,0.0,0,1.0,0.0
U42015,4,2.0,0.0,0,0.0,0.0
U42017,14,248.0,4.0,9,89.0,6.0
U42019,0,126.0,2.0,0,6.0,0.0
U42021,0,12.0,0.0,0,2.0,0.0
U42023,0,0.0,0.0,0,0.0,0.0
U42025,0,3.0,0.0,0,1.0,0.0
U42027,0,4.0,0.0,2,1.0,0.0
U42029,32,98.0,1.0,7,39.0,3.0
U42031,0,6.0,0.0,0,0.0,0.0
U42033,10,9.0,0.0,0,1.0,0.0
U42035,0,2.0,0.0,0,0.0,0.0
U42037,0,2.0,0.0,0,1.0,0.0
U42039,6,60.0,1.0,0,1.0,0.0
U42041,6,21.0,0.0,0,8.0,1.0
U42043,3,22.0,0.0,0,8.0,1.0
U42045,16,178.0,3.0,6,71.0,5.0
U42047,0,2.0,0.0,0,0.0,0.0
U42049,7,801.0,16.0,0,1.0,0.0
U42051,0,18.0,0.0,0,4.0,0.0
U42053,0,0.0,0.0,0,0.0,0.0
U42055,10,7.0,0.0,0,3.0,0.0
U42057,0,0.0,0.0,0,0.0,0.0
U42059,0,1.0,0.0,0,0.0,0.0
U42061,0,1.0,0.0,0,0.0,0.0
U42063,11,8.0,0.0,0,1.0,0.0
U42065,2,7.0,0.0,0,0.0,0.0
U42067,0,0.0,0.0,0,0.0,0.0
U42069,17,12.0,0.0,0,3.0,0.0
U42071,0,41.0,1.0,0,16.0,1.0
U42073,8,32.0,1.0,0,1.0,0.0
U42075,6,8.0,0.0,0,3.0,0.0
U42077,16,37.0,1.0,0,13.0,1.0
U42079,0,25.0,0.0,5,7.0,0.0
U42081,0,4.0,0.0,0,1.0,0.0
U42083,0,16.0,0.0,0,0.0,0.0
U42085,2,46.0,1.0,0,1.0,0.0
U42087,0,1.0,0.0,0,0.0,0.0
U42089,0,11.0,0.0,0,3.0,0.0
U42091,6,298.0,4.0,0,111.0,8.0
U42093,0,0.0,0.0,0,0.0,0.0
U42095,10,50.0,1.0,13,17.0,1.0
U42097,0,6.0,0.0,0,2.0,0.0
U42099,0,2.0,0.0,0,1.0,0.0
U42101,30,612.0,9.0,17,236.0,16.0
U42103,0,2.0,0.0,0,1.0,0.0
U42105,0,2.0,0.0,0,0.0,0.0
U42107,4,10.0,0.0,0,3.0,0.0
U42109,0,1.0,0.0,0,0.0,0.0
U42111,0,4.0,0.0,0,1.0,0.0
U42113,0,0.0,0.0,0,0.0,0.0
U42115,0,2.0,0.0,0,0.0,0.0
U42117,0,3.0,0.0,0,0.0,0.0
U42119,0,1.0,0.0,0,0.0,0.0
U42121,0,13.0,0.0,0,0.0,0.0
U42123,0,20.0,0.0,0,0.0,0.0
U42125,3,64.0,1.0,0,8.0,1.0
U42127,0,1.0,0.0,0,0.0,0.0
U42129,0,164.0,2.0,0,24.0,2.0
U42131,0,1.0,0.0,0,0.0,0.0
U42133,0,55.0,1.0,8,22.0,2.0
U44001,0,4.0,0.0,0,1.0,0.0
U44003,0,36.0,1.0,0,8.0,1.0
U44005,0,6.0,0.0,0,1.0,0.0
U44007,8,244.0,4.0,0,50.0,3.0
U44009,6,17.0,0.0,0,4.0,0.0
U45001,0,0.0,0.0,0,0.0,0.0
U45003,0,2.0,0.0,0,3.0,0.0
U45005,0,0.0,0.0,0,0.0,0.0
U45007,0,3.0,0.0,0,5.0,0.0
U45009,0,0.0,0.0,0,0.0,0.0
U45011,0,0.0,0.0,0,0.0,0.0
U45013,11,0.0,0.0,0,0.0,0.0
U45015,0,4.0,0.0,16,6.0,0.0
U45017,0,0.0,0.0,0,0.0,0.0
U45019,3,3.0,0.0,6,6.0,0.0
U45021,0,0.0,0.0,0,0.0,0.0
U45023,5,0.0,0.0,0,0.0,0.0
U45025,0,0.0,0.0,0,0.0,0.0
U45027,0,0.0,0.0,0,0.0,0.0
