uid,name,region,population,latitude,longitude
40065,Jackson,OK,26446,34.593949,-99.41221
40067,Jefferson,OK,6472,34.105092,-97.838814
40069,Johnston,OK,10957,34.313455,-96.654255
40071,Kay,OK,46562,36.814842,-97.143755
40073,Kingfisher,OK,15034,35.949431,-97.934568
40075,Kiowa,OK,9446,34.921489,-98.981617
40077,Latimer,OK,11154,34.875137,-95.272263
40079,Le Flore,OK,50384,34.899642,-94.703491
40081,Lincoln,OK,34273,35.703118,-96.881392
40083,Logan,OK,41848,35.914151,-97.450764
40085,Love,OK,9423,33.957775,-97.245124
40087,McClain,OK,34506,35.016414,-97.449811
40089,McCurtain,OK,33151,34.117073,-94.766086
40091,McIntosh,OK,20252,35.369092,-95.671764
40093,Major,OK,7527,36.313119,-98.542015
40095,Marshall,OK,15840,34.027007,-96.770533
40097,Mayes,OK,41259,36.303804,-95.235638
40099,Murray,OK,13488,34.485766,-97.071557
40101,Muskogee,OK,70990,35.617551,-95.383911
40103,Noble,OK,11561,36.384901,-97.236335
40105,Nowata,OK,10536,36.789615,-95.613312
40107,Okfuskee,OK,12191,35.466804,-96.327762
40109,Oklahoma,OK,718633,35.554611,-97.409401
40111,Okmulgee,OK,40069,35.646879,-95.96458
40113,Osage,OK,47472,36.62468,-96.408385
40115,Ottawa,OK,31848,36.835764,-94.802681
40117,Pawnee,OK,16577,36.313704,-96.696669
40119,Payne,OK,77350,36.079225,-96.975255
40121,Pittsburg,OK,45837,34.92554,-95.74813
40123,Pontotoc,OK,37492,34.721071,-96.692738
40125,Pottawatomie,OK,69442,35.211393,-96.957007
40127,Pushmataha,OK,11572,34.377896,-95.408085
40129,Roger Mills,OK,3647,35.708554,-99.741572
40131,Rogers,OK,86905,36.378082,-95.601337
40133,Seminole,OK,25482,35.158366,-96.602858
40135,Sequoyah,OK,42391,35.502435,-94.750757
40137,Stephens,OK,45048,34.481361,-97.855607
40139,Texas,OK,20640,36.741964,-101.488434
40141,Tillman,OK,7992,34.371085,-98.931701
40143,Tulsa,OK,603403,36.120121,-95.941731
40145,Wagoner,OK,73085,35.963479,-95.5141
40147,Washington,OK,50976,36.70438,-95.906155
40149,Washita,OK,11629,35.290177,-98.991962
40151,Woods,OK,8878,36.765141,-98.868967
40153,Woodward,OK,20081,36.425619,-99.273661
41001,Baker,OR,16134,44.703427,-117.691933
41003,Benton,OR,85579,44.490623,-123.426317
41005,Clackamas,OR,375992,45.160493,-122.195127
41007,Clatsop,OR,37039,46.024509,-123.705014
41009,Columbia,OR,49351,45.941932,-123.081079
41011,Coos,OR,63043,43.184193,-124.092557
41013,Crook,OR,20978,44.163054,-120.371585
41015,Curry,OR,22364,42.466671,-124.211407
41017,Deschutes,OR,157733,43.915118,-121.225575
41019,Douglas,OR,107667,43.285904,-123.15438
41021,Gilliam,OR,1871,45.381666,-120.211851
41023,Grant,OR,7445,44.496326,-119.014057
41025,Harney,OR,7422,43.064355,-118.985949
41027,Hood River,OR,22346,45.511775,-121.655976
41029,Jackson,OR,203206,42.411782,-122.675797
41031,Jefferson,OR,21720,44.64379,-121.183021
41033,Josephine,OR,82713,42.385382,-123.597245
41035,Klamath,OR,66380,42.683761,-121.646168
41037,Lake,OR,7895,42.788401,-120.38979
41039,Lane,OR,351715,43.928276,-122.897678
41041,Lincoln,OR,46034,44.641076,-123.911183
41043,Linn,OR,116672,44.494824,-122.543756
41045,Malheur,OR,31313,43.1877,-117.603976
41047,Marion,OR,315335,44.900898,-122.57626
41049,Morrow,OR,11173,45.425496,-119.602311
41051,Multnomah,OR,735334,45.547693,-122.417173
41053,Polk,OR,75403,44.904395,-123.397329
41055,Sherman,OR,1765,45.399216,-120.678512
41057,Tillamook,OR,25250,45.455743,-123.759327
41059,Umatilla,OR,75889,45.5912,-118.73388
41061,Union,OR,25748,45.304047,-117.999136
41063,Wallowa,OR,7008,45.593753,-117.18558
41065,Wasco,OR,25213,45.164536,-121.165069
41067,Washington,OR,529710,45.553542,-123.097615
41069,Wheeler,OR,1441,44.736411,-120.026875
41071,Yamhill,OR,99193,45.248138,-123.316117
42001,Adams,PA,101407,39.869471,-77.21773
42003,Allegheny,PA,1223348,40.46892,-79.98092
42005,Armstrong,PA,68941,40.812379,-79.464128
42007,Beaver,PA,170539,40.68414,-80.350721
42009,Bedford,PA,49762,39.997115,-78.48998
42011,Berks,PA,411442,40.413957,-75.92686
42013,Blair,PA,127089,40.497926,-78.31064
42015,Bradford,PA,62622,41.791495,-76.502124
42017,Bucks,PA,625249,40.336887,-75.10706
42019,Butler,PA,183862,40.913834,-79.91896
42021,Cambria,PA,143679,40.494127,-78.715284
42023,Cameron,PA,5085,41.438289,-78.198315
42025,Carbon,PA,65249,40.917833,-75.709428
42027,Centre,PA,153990,40.90916,-77.84783
42029,Chester,PA,498886,39.973965,-75.749732
42031,Clarion,PA,39988,41.198239,-79.420404
42033,Clearfield,PA,81642,41.000249,-78.473749
42035,Clinton,PA,39238,41.245301,-77.649141
42037,Columbia,PA,67295,41.045517,-76.40426
42039,Crawford,PA,88765,41.68684,-80.107811
42041,Cumberland,PA,235406,40.164782,-77.26344
42043,Dauphin,PA,268100,40.412565,-76.792634
42045,Delaware,PA,558979,39.91667,-75.398786
42047,Elk,PA,31946,41.427334,-78.653938
42049,Erie,PA,280566,42.117952,-80.096386
42051,Fayette,PA,136606,39.914115,-79.644586
42053,Forest,PA,7716,41.513304,-79.249705
42055,Franklin,PA,149618,39.926686,-77.724485
42057,Fulton,PA,14845,39.910751,-78.122617
42059,Greene,PA,38686,39.848983,-80.225694
42061,Huntingdon,PA,45913,40.422321,-77.968584
42063,Indiana,PA,88880,40.651432,-79.087545
42065,Jefferson,PA,45200,41.130287,-78.999044
42067,Juniata,PA,24636,40.530673,-77.400438
42069,Lackawanna,PA,214437,41.44025,-75.609587
42071,Lancaster,PA,519445,40.041992,-76.250198
42073,Lawrence,PA,91108,40.992735,-80.334446
42075,Lebanon,PA,133568,40.367344,-76.458009
42077,Lehigh,PA,349497,40.614241,-75.590627
42079,Luzerne,PA,320918,41.172787,-75.976035
42081,Lycoming,PA,116111,41.343624,-77.055253
42083,McKean,PA,43450,41.81459,-78.572463
42085,Mercer,PA,116638,41.300014,-80.252786
42087,Mifflin,PA,46682,40.61189,-77.620661
42089,Monroe,PA,169842,41.056233,-75.329037
42091,Montgomery,PA,799874,40.209999,-75.370201
42093,Montour,PA,18267,41.029261,-76.665259
42095,Northampton,PA,297735,40.752791,-75.307447
42097,Northumberland,PA,94528,40.851524,-76.709877
42099,Perry,PA,45969,40.39778,-77.266328
42101,Philadelphia,PA,1526006,40.009376,-75.133346
42103,Pike,PA,57369,41.325949,-75.031514
42105,Potter,PA,17457,41.748222,-77.894735
42107,Schuylkill,PA,148289,40.70369,-76.2178
42109,Snyder,PA,39702,40.755348,-77.072954
42111,Somerset,PA,77742,39.981297,-79.028486
42113,Sullivan,PA,6428,41.43979,-76.511525
42115,Susquehanna,PA,43356,41.819665,-75.800969
42117,Tioga,PA,41981,41.766859,-77.257288
42119,Union,PA,44947,40.962179,-77.055475
42121,Venango,PA,54984,41.40198,-79.754418
42123,Warren,PA,41815,41.843669,-79.313173
42125,Washington,PA,207820,40.200005,-80.252132
42127,Wayne,PA,52822,41.646589,-75.292485
42129,Westmoreland,PA,365169,40.311068,-79.466688
42131,Wyoming,PA,28276,41.525137,-76.00878
42133,York,PA,434972,39.921839,-76.728446
44001,Bristol,RI,49875,41.705271,-71.285053
44003,Kent,RI,166158,41.67775,-71.576314
44005,Newport,RI,82888,41.502732,-71.284063
44007,Providence,RI,626667,41.870488,-71.578242
44009,Washington,RI,126979,41.401162,-71.617612
45001,Abbeville,SC,25417,34.213809,-82.46046
45003,Aiken,SC,160099,33.549317,-81.63387
45005,Allendale,SC,10419,32.979784,-81.363421
45007,Anderson,SC,187126,34.519549,-82.638086
45009,Bamberg,SC,15987,33.203021,-81.053161
45011,Barnwell,SC,22621,33.26068,-81.433753
45013,Beaufort,SC,162233,32.358147,-80.68932
45015,Berkeley,SC,177843,33.2077,-79.953655
45017,Calhoun,SC,15175,33.67478,-80.780347
45019,Charleston,SC,350209,32.800458,-79.94248
45021,Cherokee,SC,55342,35.049796,-81.607647
45023,Chester,SC,33140,34.689345,-81.161249
45025,Chesterfield,SC,46734,34.637018,-80.159227
45027,Clarendon,SC,34971,33.664682,-80.217889
45029,Colleton,SC,38892,32.83498,-80.655345
45031,Darlington,SC,68681,34.332185,-79.962116
45033,Dillon,SC,32062,34.390172,-79.374964
45035,Dorchester,SC,136555,33.082186,-80.404697
45037,Edgefield,SC,26985,33.776498,-81.968245
45039,Fairfield,SC,23956,34.395669,-81.127001
45041,Florence,SC,136885,34.028535,-79.710233
45043,Georgetown,SC,60158,33.41753,-79.300812
45045,Greenville,SC,451225,34.892645,-82.372077
45047,Greenwood,SC,69661,34.155796,-82.127876
45049,Hampton,SC,21090,32.778323,-81.143362
45051,Horry,SC,269291,33.909269,-78.976675
45053,Jasper,SC,24777,32.43059,-81.021627
45055,Kershaw,SC,61697,34.338356,-80.590885
45057,Lancaster,SC,76652,34.686818,-80.703689
45059,Laurens,SC,66537,34.483477,-82.005657
45061,Lee,SC,19220,34.15864,-80.251209
45063,Lexington,SC,262391,33.892554,-81.272853
45065,McCormick,SC,10233,33.897605,-82.316192
45067,Marion,SC,33062,34.080701,-79.362131
45069,Marlboro,SC,28933,34.601805,-79.677942
45071,Newberry,SC,37508,34.28973,-81.600053
45073,Oconee,SC,74273,34.748759,-83.061522
45075,Orangeburg,SC,92501,33.436135,-80.802913
45077,Pickens,SC,119224,34.887362,-82.725368
45079,Richland,SC,384504,34.029783,-80.896566
45081,Saluda,SC,19875,34.005278,-81.727903
45083,Spartanburg,SC,284307,34.933239,-81.991053
45085,Sumter,SC,107456,33.916046,-80.382472
45087,Union,SC,28961,34.690514,-81.615831
45089,Williamsburg,SC,34423,33.626463,-79.716475
45091,York,SC,226073,34.97019,-81.183189
46003,Aurora,SD,2710,43.724719,-98.577587
46005,Beadle,SD,17398,44.418265,-98.279422
46007,Bennett,SD,3431,43.184826,-101.676426
46009,Bon Homme,SD,7070,42.986031,-97.885613
46011,Brookings,SD,31965,44.376675,-96.797797
46013,Brown,SD,36531,45.589254,-98.352175
46015,Brule,SD,5255,43.72988,-99.092941
46017,Buffalo,SD,1912,44.044306,-99.203998
46019,Butte,SD,10110,44.896435,-103.501762
46021,Campbell,SD,1466,45.782241,-100.027951
46023,Charles Mix,SD,9129,43.206185,-98.595143
46025,Clark,SD,3691,44.855211,-97.724912
46027,Clay,SD,13864,42.912997,-96.979795
46029,Codington,SD,27227,44.966324,-97.198843
46031,Corson,SD,4050,45.69834,-101.176017
46033,Custer,SD,8216,43.684943,-103.46225
46035,Davison,SD,19504,43.680439,-98.155868
46037,Day,SD,5710,45.362283,-97.593734
46039,Deuel,SD,4364,44.75629,-96.690239
46041,Dewey,SD,5301,45.150005,-100.852218
46043,Douglas,SD,3002,43.391506,-98.358433
46045,Edmunds,SD,4071,45.41168,-99.205362
46047,Fall River,SD,7094,43.221504,-103.512102
46049,Faulk,SD,2364,45.065476,-99.153564
46051,Grant,SD,7356,45.172637,-96.772261
46053,Gregory,SD,4271,43.179094,-99.202158
46055,Haakon,SD,1937,44.284312,-101.59179
46057,Hamlin,SD,5903,44.680619,-97.178598
46059,Hand,SD,3431,44.546713,-99.004575
46061,Hanson,SD,3331,43.680612,-97.796845
46063,Harding,SD,1255,45.596612,-103.473867
46065,Hughes,SD,17022,44.392258,-99.985846
46067,Hutchinson,SD,7343,43.33671,-97.749383
46069,Hyde,SD,1420,44.537301,-99.492148
46071,Jackson,SD,3031,43.677294,-101.626455
46073,Jerauld,SD,2071,44.063416,-98.623188
46075,Jones,SD,1006,43.95199,-100.686139
46077,Kingsbury,SD,5148,44.362969,-97.499313
46079,Lake,SD,11200,44.02845,-97.123223
46081,Lawrence,SD,24097,44.353669,-103.796528
46083,Lincoln,SD,44828,43.27942,-96.722286
46085,Lyman,SD,3755,43.894812,-99.841925
46087,McCook,SD,5618,43.678924,-97.362036
46089,McPherson,SD,2459,45.784249,-99.211421
46091,Marshall,SD,4656,45.737054,-97.580884
46093,Meade,SD,25434,44.606792,-102.715864
46095,Mellette,SD,2048,43.58493,-100.760598
46097,Miner,SD,2389,44.017327,-97.60979
46099,Minnehaha,SD,169468,43.667472,-96.795726
46101,Moody,SD,6486,44.012429,-96.676054
46103,Pennington,SD,100948,44.002349,-102.823802
46105,Perkins,SD,2982,45.483387,-102.467995
46107,Potter,SD,2329,45.064276,-99.949631
46109,Roberts,SD,10149,45.623397,-96.947551
46111,Sanborn,SD,2355,44.021032,-98.092105
46113,Shannon,SD,13586,43.341937,-102.55948
46115,Spink,SD,6415,44.931034,-98.339644
46117,Stanley,SD,2966,44.415547,-100.749163
46119,Sully,SD,1373,44.722325,-100.131399
46121,Todd,SD,9612,43.208172,-100.717204
46123,Tripp,SD,5644,43.349729,-99.876219
46125,Turner,SD,8347,43.30867,-97.150185
46127,Union,SD,14399,42.831106,-96.650829
46129,Walworth,SD,5438,45.427605,-100.027856
46135,Yankton,SD,22438,43.006607,-97.388339
46137,Ziebach,SD,2801,44.981666,-101.669225
47001,Anderson,TN,75129,36.116731,-84.195418
47003,Bedford,TN,45058,35.51366,-86.458294
47005,Benton,TN,16489,36.069253,-88.071212
47007,Bledsoe,TN,12876,35.593668,-85.205979
47009,Blount,TN,123010,35.688185,-83.922973
47011,Bradley,TN,98963,35.153914,-84.859414
47013,Campbell,TN,40716,36.401592,-84.15925
47015,Cannon,TN,13801,35.808394,-86.062404
47017,Carroll,TN,28522,35.967896,-88.451659
47019,Carter,TN,57424,36.284744,-82.126593
47021,Cheatham,TN,39105,36.25518,-87.100816
47023,Chester,TN,17131,35.416639,-88.605505
47025,Claiborne,TN,32213,36.501557,-83.660724
47027,Clay,TN,7861,36.545765,-85.545718
47029,Cocke,TN,35662,35.916198,-83.119223
47031,Coffee,TN,52796,35.488759,-86.078219
47033,Crockett,TN,14586,35.811312,-89.135349
47035,Cumberland,TN,56053,35.952398,-84.994761
47037,Davidson,TN,626681,36.169129,-86.78479
47039,Decatur,TN,11757,35.603422,-88.107384
47041,DeKalb,TN,18723,35.98222,-85.833596
47043,Dickson,TN,49666,36.145533,-87.364155
47045,Dyer,TN,38335,36.054196,-89.398306
47047,Fayette,TN,38413,35.196993,-89.413803
47049,Fentress,TN,17959,36.376079,-84.932703
47051,Franklin,TN,41052,35.155926,-86.099203
47053,Gibson,TN,49683,35.991694,-88.933776
47055,Giles,TN,29485,35.202723,-87.035319
47057,Grainger,TN,22657,36.277463,-83.509493
47059,Greene,TN,68831,36.178998,-82.847746
47061,Grundy,TN,13703,35.387273,-85.722188
47063,Hamblen,TN,62544,36.218397,-83.266071
47065,Hamilton,TN,336463,35.159186,-85.202296
47067,Hancock,TN,6819,36.52142,-83.227453
47069,Hardeman,TN,27253,35.218131,-88.989037
47071,Hardin,TN,26026,35.201893,-88.185696
47073,Hawkins,TN,56833,36.452206,-82.931386
47075,Haywood,TN,18787,35.58669,-89.282536
47077,Henderson,TN,27769,35.653995,-88.387674
47079,Henry,TN,32330,36.325398,-88.300384
47081,Hickman,TN,24690,35.802396,-87.467114
47083,Houston,TN,8426,36.285777,-87.705605
47085,Humphreys,TN,18538,36.04044,-87.790625
47087,Jackson,TN,11638,36.354242,-85.674182
47089,Jefferson,TN,51407,36.048479,-83.440966
47091,Johnson,TN,18244,36.453204,-81.861237
47093,Knox,TN,432226,35.992727,-83.937721
47095,Lake,TN,7832,36.333905,-89.485537
47097,Lauderdale,TN,27815,35.762951,-89.627732
47099,Lawrence,TN,41869,35.220476,-87.396546
47101,Lewis,TN,12161,35.523244,-87.496983
47103,Lincoln,TN,33361,35.142532,-86.593388
47105,Loudon,TN,48556,35.73745,-84.316204
47107,McMinn,TN,52266,35.424471,-84.619963
47109,McNairy,TN,26075,35.175626,-88.564671
47111,Macon,TN,22248,36.537838,-86.001231
47113,Madison,TN,98294,35.606056,-88.833424
47115,Marion,TN,28237,35.133422,-85.618399
47117,Marshall,TN,30617,35.468387,-86.765886
47119,Maury,TN,80956,35.615696,-87.077763
47121,Meigs,TN,11753,35.503397,-84.823888
47123,Monroe,TN,44519,35.447666,-84.249786
47125,Montgomery,TN,172331,36.500354,-87.380887
47127,Moore,TN,6362,35.288889,-86.358684
47129,Morgan,TN,21987,36.138697,-84.639262
47131,Obion,TN,31807,36.358175,-89.150175
47133,Overton,TN,22083,36.34485,-85.283076
47135,Perry,TN,7915,35.659785,-87.877027
47137,Pickett,TN,5077,36.559364,-85.075741
47139,Polk,TN,16825,35.109437,-84.541112
47141,Putnam,TN,72321,36.140807,-85.496928
47143,Rhea,TN,31809,35.600587,-84.949552
47145,Roane,TN,54181,35.847472,-84.523861
47147,Robertson,TN,66283,36.52753,-86.869377
47149,Rutherford,TN,262604,35.843369,-86.417213
47151,Scott,TN,22228,36.437239,-84.498386
47153,Sequatchie,TN,14112,35.372335,-85.410344
47155,Sevier,TN,89889,35.791284,-83.521955
47157,Shelby,TN,927644,35.183794,-89.895397
47159,Smith,TN,19166,36.25565,-85.942078
47161,Stewart,TN,13324,36.511756,-87.851548
47163,Sullivan,TN,156823,36.510212,-82.299397
47165,Sumner,TN,160645,36.470015,-86.458517
47167,Tipton,TN,61081,35.500297,-89.763708
47169,Trousdale,TN,7870,36.39303,-86.156691
47171,Unicoi,TN,18313,36.100215,-82.418245
47173,Union,TN,19109,36.28414,-83.836088
47175,Van Buren,TN,5548,35.699245,-85.458411
47177,Warren,TN,39839,35.678282,-85.777363
47179,Washington,TN,122979,36.295665,-82.495037
47181,Wayne,TN,17021,35.242687,-87.819703
47183,Weakley,TN,35021,36.303523,-88.720785
47185,White,TN,25841,35.927062,-85.455766
47187,Williamson,TN,183182,35.894972,-86.896958
47189,Wilson,TN,113993,36.148476,-86.29021
48001,Anderson,TX,58458,31.841266,-95.661744
48003,Andrews,TX,14786,32.312258,-102.640206
48005,Angelina,TX,86771,31.251951,-94.611056
48007,Aransas,TX,23158,28.104225,-96.977983
48009,Archer,TX,9054,33.616305,-98.687267
48011,Armstrong,TX,1901,34.964179,-101.356636
48013,Atascosa,TX,44911,28.894296,-98.528187
48015,Austin,TX,28417,29.891901,-96.27017
48017,Bailey,TX,7165,34.067521,-102.830345
48019,Bandera,TX,20485,29.755748,-99.260682
48021,Bastrop,TX,74171,30.103128,-97.311859
48023,Baylor,TX,3726,33.618172,-99.197228
48025,Bee,TX,31861,28.416077,-97.742586
48027,Bell,TX,310235,31.04211,-97.481921
48029,Bexar,TX,1714773,29.448671,-98.520147
48031,Blanco,TX,10497,30.265605,-98.399977
48033,Borden,TX,641,32.744062,-101.433033
48035,Bosque,TX,18212,31.900764,-97.637632
48037,Bowie,TX,92565,33.446051,-94.422375
48039,Brazoria,TX,313166,29.167818,-95.434647
48041,Brazos,TX,194851,30.656725,-96.302389
48043,Brewster,TX,9232,29.808997,-103.252458
48045,Briscoe,TX,1637,34.525173,-101.205893
48047,Brooks,TX,7223,27.034994,-98.215276
48049,Brown,TX,38106,31.764103,-98.99847
48051,Burleson,TX,17187,30.493487,-96.622091
48053,Burnet,TX,42750,30.789616,-98.201195
48055,Caldwell,TX,38066,29.840422,-97.631097
48057,Calhoun,TX,21381,28.445366,-96.5833
48059,Callahan,TX,13544,32.29315,-99.372249
48061,Cameron,TX,406220,26.102923,-97.478958
48063,Camp,TX,12401,32.974581,-94.979085
48065,Carson,TX,6182,35.405496,-101.355356
48067,Cass,TX,30464,33.083698,-94.357579
48069,Castro,TX,8062,34.533621,-102.258786
48071,Chambers,TX,35096,29.703933,-94.668875
48073,Cherokee,TX,50845,31.843859,-95.156504
48075,Childress,TX,7041,34.529337,-100.208336
48077,Clay,TX,10752,33.785904,-98.212918
48079,Cochran,TX,3127,33.60844,-102.830449
48081,Coke,TX,3320,31.877105,-100.635236
48083,Coleman,TX,8895,31.914205,-99.346622
48085,Collin,TX,782341,33.193885,-96.578153
48087,Collingsworth,TX,3057,34.963358,-100.272135
48089,Colorado,TX,20874,29.595908,-96.508389
48091,Comal,TX,108472,29.803019,-98.255201
48093,Comanche,TX,13974,31.951645,-98.549617
48095,Concho,TX,4087,31.318865,-99.863648
48097,Cooke,TX,38437,33.639169,-97.210372
48099,Coryell,TX,75388,31.391177,-97.798022
48101,Cottle,TX,1505,34.091906,-100.276442
48103,Crane,TX,4375,31.422797,-102.487774
48105,Crockett,TX,3719,30.717532,-101.404211
48107,Crosby,TX,6059,33.609144,-101.29871
48109,Culberson,TX,2398,31.445909,-104.526945
48111,Dallam,TX,6703,36.28637,-102.59402
48113,Dallas,TX,2368139,32.766987,-96.778424
48115,Dawson,TX,13833,32.741934,-101.947322
48117,Deaf Smith,TX,19372,34.940766,-102.607564
48119,Delta,TX,5231,33.385933,-95.67335
48121,Denton,TX,662614,33.205005,-97.119046
48123,DeWitt,TX,20097,29.082342,-97.361656
48125,Dickens,TX,2444,33.614666,-100.786095
48127,Dimmit,TX,9996,28.423587,-99.765871
48129,Donley,TX,3677,34.955036,-100.815846
48131,Duval,TX,11782,27.681123,-98.497393
48133,Eastland,TX,18583,32.324645,-98.83656
48135,Ector,TX,137130,31.865301,-102.542507
48137,Edwards,TX,2002,29.985877,-100.307373
48139,Ellis,TX,149610,32.347279,-96.798336
48141,El Paso,TX,800647,31.766403,-106.241391
48143,Erath,TX,37890,32.238136,-98.222377
48145,Falls,TX,17866,31.25193,-96.934128
48147,Fannin,TX,33915,33.591161,-96.104988
48149,Fayette,TX,24554,29.877886,-96.921231
48151,Fisher,TX,3974,32.740473,-100.40312
48153,Floyd,TX,6446,34.073731,-101.303274
48155,Foard,TX,1336,33.980404,-99.777427
48157,Fort Bend,TX,585375,29.526602,-95.771015
48159,Franklin,TX,10605,33.175846,-95.219066
48161,Freestone,TX,19816,31.701654,-96.144237
48163,Frio,TX,17217,28.869334,-99.108788
48165,Gaines,TX,17526,32.743942,-102.631562
48167,Galveston,TX,291309,29.228706,-94.894865
48169,Garza,TX,6461,33.183792,-101.301134
48171,Gillespie,TX,24837,30.32639,-98.942106
48173,Glasscock,TX,1226,31.868591,-101.528971
48175,Goliad,TX,7210,28.6607,-97.430415
48177,Gonzales,TX,19807,29.468704,-97.477738
48179,Gray,TX,22535,35.402542,-100.812374
48181,Grayson,TX,120877,33.624508,-96.675699
48183,Gregg,TX,121730,32.486397,-94.816276
48185,Grimes,TX,26604,30.543231,-95.988082
48187,Guadalupe,TX,131533,29.583208,-97.949027
48189,Hale,TX,36273,34.068436,-101.822888
48191,Hall,TX,3353,34.453189,-100.576343
48193,Hamilton,TX,8517,31.706982,-98.111794
48195,Hansford,TX,5613,36.272847,-101.35693
48197,Hardeman,TX,4139,34.289904,-99.745697
48199,Hardin,TX,54635,30.329612,-94.393149
48201,Harris,TX,4092459,29.857273,-95.393037
48203,Harrison,TX,65631,32.547993,-94.374425
48205,Hartley,TX,6062,35.840244,-102.610047
48207,Haskell,TX,5899,33.175965,-99.730773
48209,Hays,TX,157107,30.061225,-98.029267
48211,Hemphill,TX,3807,35.816237,-100.284807
48213,Henderson,TX,78532,32.211633,-95.853418
48215,Hidalgo,TX,774769,26.396384,-98.18099
48217,Hill,TX,35089,31.98224,-97.129886
48219,Hockley,TX,22935,33.605932,-102.343398
48221,Hood,TX,51182,32.430149,-97.831677
48223,Hopkins,TX,35161,33.148959,-95.565194
48225,Houston,TX,23732,31.323036,-95.4216
48227,Howard,TX,35012,32.303583,-101.43853
48229,Hudspeth,TX,3476,31.450868,-105.377549
48231,Hunt,TX,86129,33.123438,-96.083807
48233,Hutchinson,TX,22150,35.837047,-101.362746
48235,Irion,TX,1599,31.303424,-100.981304
48237,Jack,TX,9044,33.232277,-98.171902
48239,Jackson,TX,14075,28.959802,-96.58908
48241,Jasper,TX,35710,30.752932,-94.022294
48243,Jeff Davis,TX,2342,30.617087,-104.18786
48245,Jefferson,TX,252273,29.854,-94.149331
48247,Jim Hogg,TX,5300,27.041212,-98.700127
48249,Jim Wells,TX,40838,27.733516,-98.090814
48251,Johnson,TX,150934,32.379511,-97.364823
48253,Jones,TX,20202,32.743709,-99.87443
48255,Karnes,TX,14824,28.907618,-97.860767
48257,Kaufman,TX,103350,32.598944,-96.288378
48259,Kendall,TX,33410,29.944524,-98.711094
48261,Kenedy,TX,416,26.890232,-97.591233
48263,Kent,TX,808,33.18478,-100.76972
48265,Kerr,TX,49625,30.053928,-99.351968
48267,Kimble,TX,4607,30.479472,-99.746396
48269,King,TX,286,33.614159,-100.250548
48271,Kinney,TX,3598,29.347087,-100.4177
48273,Kleberg,TX,32061,27.438735,-97.66062
48275,Knox,TX,3719,33.616657,-99.747112
48277,Lamar,TX,49793,33.667263,-95.570348
48279,Lamb,TX,13977,34.068862,-102.348018
48281,Lampasas,TX,19677,31.196731,-98.240889
48283,La Salle,TX,6886,28.351098,-99.096774
48285,Lavaca,TX,19263,29.382578,-96.923633
48287,Lee,TX,16612,30.321105,-96.976365
48289,Leon,TX,16801,31.300493,-95.995622
48291,Liberty,TX,75643,30.162189,-94.822682
48293,Limestone,TX,23384,31.547543,-96.593623
48295,Lipscomb,TX,3302,36.2802,-100.272683
48297,Live Oak,TX,11531,28.351535,-98.126961
48299,Llano,TX,19301,30.707585,-98.68469
48301,Loving,TX,82,31.844936,-103.561229
48303,Lubbock,TX,278831,33.611469,-101.819944
48305,Lynn,TX,5915,33.178412,-101.818493
48307,McCulloch,TX,8283,31.205477,-99.359856
48309,McLennan,TX,234906,31.549493,-97.201472
48311,McMullen,TX,707,28.384922,-98.578853
48313,Madison,TX,13664,30.966878,-95.930372
48315,Marion,TX,10546,32.797757,-94.357673
48317,Martin,TX,4799,32.30983,-101.961836
48319,Mason,TX,4012,30.703232,-99.237608
48321,Matagorda,TX,36702,28.783341,-95.997755
48323,Maverick,TX,54258,28.745217,-100.311368
48325,Medina,TX,46006,29.353661,-99.111085
48327,Menard,TX,2242,30.883707,-99.854936
48329,Midland,TX,136872,31.870896,-102.024326
48331,Milam,TX,24757,30.791242,-96.984395
48333,Mills,TX,4936,31.494889,-98.594623
48335,Mitchell,TX,9403,32.303781,-100.92458
48337,Montague,TX,19719,33.676289,-97.724747
48339,Montgomery,TX,455746,30.302364,-95.503523
48341,Moore,TX,21904,35.835676,-101.890502
48343,Morris,TX,12934,33.116466,-94.731265
48345,Motley,TX,1210,34.058383,-100.793696
48347,Nacogdoches,TX,64524,31.62056,-94.62025
48349,Navarro,TX,47735,32.04845,-96.476908
48351,Newton,TX,14445,30.786718,-93.73925
48353,Nolan,TX,15216,32.312338,-100.418108
48355,Nueces,TX,340223,27.739406,-97.521643
48357,Ochiltree,TX,10223,36.278744,-100.815864
48359,Oldham,TX,2052,35.401921,-102.59762
48361,Orange,TX,81837,30.120918,-93.893358
48363,Palo Pinto,TX,28111,32.75221,-98.317974
48365,Panola,TX,23796,32.163978,-94.305156
48367,Parker,TX,116927,32.777096,-97.805905
48369,Parmer,TX,10269,34.532163,-102.784853
48371,Pecos,TX,15507,30.770894,-102.71986
48373,Polk,TX,45413,30.784553,-94.837338
48375,Potter,TX,121073,35.398675,-101.893804
48377,Presidio,TX,7818,30.005891,-104.261619
48379,Rains,TX,10914,32.87058,-95.79544
48381,Randall,TX,120725,34.962529,-101.895547
48383,Reagan,TX,3367,31.372895,-101.513901
48385,Real,TX,3309,29.82303,-99.805303
48387,Red River,TX,12860,33.619626,-95.048429
48389,Reeves,TX,13783,31.308366,-103.712706
48391,Refugio,TX,7383,28.312496,-97.160479
48393,Roberts,TX,929,35.836216,-100.807555
48395,Robertson,TX,16622,31.025481,-96.514941
48397,Rockwall,TX,78337,32.889216,-96.407501
