source+dest,flux
1912736061,8
1912738043,6
1912739049,3
1912755009,4
1912756037,6
1912912031,9
1912919009,2
1912919027,1
1912919029,4
1912919033,3
1912919071,94
1912919077,4
1912919085,2
1912919093,4
1912919097,2
1912919113,3
1912919129,3666
1912919137,231
1912919145,42
1912919153,21
1912919155,1190
1912919175,5
1912920091,2
1912920111,6
1912929095,9
1912929147,9
1912931025,51
1912931053,7
1912931055,1626
1912931109,31
1912931119,2
1912931131,4
1912931153,278
1912940109,2
1912955133,5
1913105119,2
1913119017,7
1913119023,10
1913119033,397
1913119037,2
1913119067,144
1913119069,2
1913119081,14
1913119089,224
1913119131,3712
1913119153,7
1913119189,15
1913119191,2
1913119195,62
1913119197,2
1913127039,5
1913127047,9
1913127049,2
1913127053,2
1913127099,319
1913127109,108
1913127123,2
1913127147,1
1913142071,2
1913155027,4
1913155081,5
1913306019,2
1913317111,4
1913319035,11
1913319043,3
1913319047,135
1913319051,4
1913319059,7
1913319085,61
1913319091,3
1913319093,34
1913319103,3
1913319113,2
1913319133,3217
1913319149,28
1913319153,1
1913319155,22
1913319169,3
1913319193,721
1913320067,8
1913320091,3
1913320127,10
1913326115,2
1913326161,2
1913327053,2
1913327163,2
1913328047,1
1913329011,3
1913331027,2
1913331043,63
1913331055,100
1913331109,5
1913331153,8
1913331173,21
1913331177,6
1913339037,2
1913346099,2
1913346127,112
1913517031,4
1913519007,208
1913519039,10
1913519049,4
1913519051,5
1913519099,55
1913519113,7
1913519117,134
1913519123,171
1913519125,471
1913519135,2094
1913519153,126
1913519157,7
1913519159,6
1913519169,6
1913519179,264
1913527055,6
1913531025,4
1913708085,2
1913712097,13
1913719001,2
1913719003,55
1913719027,9
1913719029,113
1913719039,3
1913719071,21
1913719103,2
1913719129,119
1913719137,4416
1913719145,333
1913719153,10
1913719155,128
1913719165,6
1913719173,12
1913719175,9
1913719197,4
1913729005,2
1913729147,5
1913731055,130
1913731131,3
1913731133,12
1913731147,5
1913731153,17
1913739133,11
1913748113,2
1913906085,5
1913917037,11
1913917067,5
1913917131,15
1913917161,259
1913917165,9
1913917195,6
1913919011,31
1913919013,7
1913919031,550
1913919043,3
1913919045,48
1913919057,16
1913919061,7
1913919075,7
1913919087,27
1913919095,5
1913919101,9
1913919103,1306
1913919105,23
1913919107,3
1913919111,10
1913919113,174
1913919115,566
1913919123,7
1913919127,5
1913919139,16542
1913919153,33
1913919163,784
1913919183,22
1913919185,5
1913919191,6
1913929071,3
1913929095,6
1913929510,10
1913931055,5
1913931155,8
1914105009,2
1914108001,3
1914109003,2
1914116019,8
1914119021,7
1914119025,5
1914119027,4
1914119035,208
1914119037,2
1914119041,406
1914119045,5
1914119059,88
1914119063,2
1914119093,6
1914119119,25
1914119127,2
1914119133,3
1914119141,5319
1914119143,123
1914119147,2
1914119149,82
1914119153,21
1914119155,4
1914119167,821
1914119187,6
1914119193,34
1914120209,2
1914126163,4
1914127003,13
1914127033,1
1914127053,2
1914127105,5
1914129047,3
1914129095,2
1914130013,2
1914131043,2
1914131055,9
1914131179,5
1914139027,12
1914146057,1
1914146127,8
1914146135,4
1914319035,3
1914319041,31
1914319059,230
1914319063,13
1914319119,48
1914319141,305
1914319143,2255
1914319149,10
1914319153,2
1914319167,139
1914319169,4
1914327033,2
1914327053,7
1914327063,6
1914327105,247
1914327143,2
1914346011,6
1914346083,3
1914346099,8
1914346125,6
1914508069,2
1914512099,3
1914513053,4
1914519001,1
1914519003,10
1914519013,3
1914519029,22
1914519065,10
1914519071,824
1914519129,26
1914519137,368
1914519145,5943
1914519153,8
1914519155,42
1914519169,6
1914519173,85
1914519175,15
1914525025,2
1914527147,7
1914529005,43
1914529021,2
1914529087,6
1914529095,1
1914529147,35
1914529183,2
1914531055,33
1914531127,4
1914531131,11
1914531153,7
1914538017,6
1914546137,2
1914555141,4
1914719013,8
1914719021,19
1914719023,2
1914719025,3
1914719027,10
1914719041,393
1914719059,109
1914719063,153
1914719075,11
1914719091,22
1914719103,2
1914719109,227
1914719141,7
1914719147,3664
1914719151,106
1914719153,7
1914719169,2
1914719181,6
1914719187,40
1914719189,2
1914719193,14
1914719197,9
1914727037,2
1914727091,4
1914727105,1
1914727123,2
1914741051,2
1914742091,2
1914745079,15
1914746033,3
1914748309,16
1914904019,28
1914908031,2
1914919013,18
1914919021,1
1914919027,1
1914919035,107
1914919041,4
1914919059,7
1914919091,2
1914919093,4
1914919095,6
1914919103,3
1914919113,9
1914919119,4
1914919123,12
1914919127,1
1914919133,1
1914919141,26
1914919149,8187
1914919153,11
1914919161,9
1914919163,2
1914919167,567
1914919169,8
1914919193,2768
1914927091,7
1914931027,5
1914931043,199
1914931055,19
1914931119,8
1914931179,3
1914940031,2
1914946027,7
1914946083,3
1914946099,27
1914946127,412
1914951810,3
1915109001,4
1915117031,2
1915117099,3
1915119017,8
1915119021,238
1915119025,186
1915119027,2
1915119033,8
1915119041,34
1915119059,3
1915119061,2
1915119063,6
1915119079,3
1915119091,188
1915119093,3
1915119109,26
1915119119,3
1915119147,97
1915119149,5
1915119151,2803
1915119153,4
1915119161,23
1915119167,9
1915119169,5
1915119187,180
1915119193,5
1915119197,11
1915127063,3
1915127147,1
1915136071,4
1915146127,1
1915305033,5
1915305069,7
1915306001,7
1915306037,9
1915308041,8
1915308069,8
1915311001,17
1915312009,6
1915312086,10
1915312101,19
1915313067,7
1915317001,13
1915317031,55
1915317085,7
1915317161,26
1915318141,8
1915318173,5
1915319001,18
1915319007,8
1915319009,10
1915319013,66
1915319015,296
1915319017,11
1915319021,14
1915319023,12
1915319029,23
1915319033,2
1915319039,88
1915319045,4
1915319049,4733
1915319053,18
1915319057,39
1915319059,9
1915319061,7
1915319063,17
1915319065,7
1915319073,26
1915319075,12
1915319077,70
1915319079,6
1915319081,6
1915319083,17
1915319087,15
1915319095,24
1915319099,963
1915319103,147
1915319109,22
1915319111,4
1915319113,60
1915319117,28
1915319121,202
1915319123,23
1915319125,256
1915319127,176
1915319137,10
1915319139,7
1915319149,16
1915319153,186471
1915319155,51
1915319157,113
1915319159,18
1915319163,39
1915319169,1875
1915319171,18
1915319173,16
1915319175,7
1915319179,39
1915319181,1052
1915319187,81
1915319191,5
1915319193,6
1915319197,5
1915322071,6
1915324005,5
1915326117,10
1915327015,19
1915327037,5
1915327053,53
1915327057,19
1915327127,6
1915327145,4
1915327147,3
1915329001,14
1915329095,8
1915329147,22
1915329165,6
1915329189,16
1915329510,17
1915331003,8
1915331019,10
1915331055,44
1915331109,25
1915331119,6
1915331153,7
1915332003,9
1915334003,8
1915334013,14
1915336059,9
1915336081,6
1915337051,5
1915337183,7
1915339041,25
1915339055,2
1915341005,38
1915342091,6
1915345019,6
1915345079,13
1915346037,8
1915346099,30
1915347037,9
1915348029,6
1915348061,19
1915348113,9
1915349035,5
1915353033,8
1915355035,11
1915355045,9
1915355133,11
1915355139,11
1915356039,7
1915504013,6
1915506073,0
1915517031,11
1915519001,5
1915519003,5
1915519009,15
1915519011,5
1915519013,7
1915519021,2
1915519027,16
1915519029,241
1915519035,4
1915519039,18
1915519047,10
1915519049,1
1915519065,20
1915519071,4
1915519085,247
1915519087,2
1915519097,12
1915519103,2
1915519113,3
1915519123,6
1915519127,14
1915519129,154
1915519133,4
1915519137,65
1915519145,4
1915519149,16
1915519153,39
1915519155,24504
1915519161,3
1915519165,303
1915519169,11
1915519175,18
1915519183,3
1915519193,1
1915520091,2
1915520111,7
1915520117,10
1915520169,3
1915520209,8
1915527053,12
1915529047,6
1915529095,14
1915529189,5
1915531025,11
1915531037,7
1915531039,5
1915531043,7
1915531053,36
1915531055,16473
1915531067,6
1915531079,9
1915531089,7
1915531107,7
1915531109,134
1915531119,6
1915531131,29
1915531139,6
1915531151,6
1915531153,1214
1915531155,27
1915531157,4
1915531159,21
1915531177,138
1915548453,2
1915548471,10
1915553033,4
1915554049,7
1915555079,2
1915555109,2
1915556027,7
1915706001,1
1915708119,10
1915712057,5
1915717031,3
1915717161,4
1915719011,31
1915719013,17
1915719015,1
1915719019,1
1915719049,9
1915719077,5
1915719079,2
1915719087,4
1915719093,2
1915719095,396
1915719099,312
1915719103,77
1915719105,3
1915719107,17
1915719113,59
1915719123,135
1915719125,138
1915719127,67
1915719139,5
1915719153,259
1915719157,7754
1915719163,4
1915719169,33
1915719171,97
1915719179,37
1915719185,8
1915720045,4
1915721195,5
1915727053,5
1915727123,8
1915729009,11
1915731055,3
1915731109,2
1915731153,2
1915732003,5
1915739061,1
1915739173,2
1915748189,7
1915748477,5
1915908031,1
1915917031,1
1915919003,6
1915919013,8
1915919039,70
1915919043,2
1915919049,8
1915919053,92
1915919071,10
1915919075,5
1915919079,1
1915919083,4
1915919103,3
1915919121,4
1915919125,7
1915919127,2
1915919135,3
1915919145,3
1915919153,46
1915919155,2
1915919159,1748
1915919169,2
1915919173,81
1915919175,215
1915919181,11
1915927043,3
1915927171,12
1915929075,5
1915929227,10
1915931011,2
1915955009,9
1916117031,4
1916119009,8
1916119015,6
1916119021,626
1916119025,175
1916119027,324
1916119035,22
1916119041,2
1916119047,107
1916119063,6
1916119085,2
1916119091,3
1916119093,293
1916119103,3
1916119109,10
1916119113,1
1916119141,2
1916119147,2
1916119149,5
1916119151,3
1916119153,26
1916119157,4
1916119161,3726
1916119169,27
1916119181,4
1916119187,38
1916119193,18
1916131013,1
1916131041,1
1916131043,5
1916131055,6
1916131153,4
1916139035,2
1916301073,3
1916301127,9
1916304013,14
1916306001,9
1916306081,7
1916308031,7
1916309009,8
1916311001,4
1916312021,15
1916312095,11
1916312099,15
1916313109,9
1916317007,4
1916317011,5
1916317015,5
1916317023,8
1916317031,93
1916317045,1
1916317073,209
1916317085,6
1916317095,42
1916317097,8
1916317099,9
1916317109,15
1916317113,7
1916317119,16
1916317129,6
1916317131,45
1916317143,27
1916317161,13784
1916317163,8
1916317179,6
1916317195,88
1916317197,5
1916317201,21
1916318039,4
1916318097,25
1916318127,18
1916319013,75
1916319021,7
1916319031,261
1916319045,849
1916319049,4
1916319057,15
1916319061,46
1916319067,9
1916319087,22
1916319097,20
1916319099,14
1916319103,325
1916319105,25
1916319107,1
1916319111,24
1916319113,121
1916319115,25
1916319127,12
1916319135,2
1916319139,1518
1916319153,114
1916319155,6
1916319157,6
1916319163,59983
1916319169,26
1916319175,8
1916319177,6
1916319179,2
1916319181,2
1916319183,2
1916319185,8
1916319187,8
1916319191,4
1916320055,1
1916320091,9
1916320111,3
1916321015,5
1916324005,9
1916326075,2
1916326163,8
1916327037,2
1916327053,47
1916327145,6
1916329189,14
1916329510,16
1916331055,4
1916335013,6
1916338035,10
1916339061,7
1916339155,2
1916340031,6
1916340147,1
1916341051,7
1916342003,8
1916342029,2
1916346099,4
1916347065,2
1916348113,24
1916348201,6
1916348375,11
1916349035,7
1916351700,13
1916353033,23
1916355009,8
1916355087,7
1916355117,3
1916355133,8
1916355139,13
1916506037,3
1916519009,75
1916519027,65
1916519029,101
1916519035,2
1916519047,260
1916519085,122
1916519113,5
1916519129,7
1916519133,8
1916519137,2
1916519141,5
1916519145,3
1916519153,16
1916519155,591
1916519163,4
1916519165,4843
1916519169,5
1916519187,4
1916519197,2
1916527105,8
1916529005,2
1916531027,6
1916531043,11
1916531055,334
1916531109,2
1916531153,16
1916531155,2
1916531177,21
1916546135,1
1916548339,2
1916555079,6
1916708031,2
1916713207,2
1916718165,2
1916719013,6
1916719035,23
1916719041,16
1916719049,2
1916719059,1
1916719061,1
1916719063,3
1916719093,6
1916719103,6
1916719119,221
1916719125,8
1916719127,7
1916719141,467
1916719143,5
1916719147,7
1916719149,425
1916719153,10
1916719167,14910
1916719187,28
1916719193,156
1916720133,2
1916727053,5
1916727055,3
1916727091,3
1916727105,16
1916727127,3
1916727133,2
1916727145,17
1916731043,9
1916731055,4
1916731111,1
1916731131,2
1916746005,1
1916746035,2
1916746067,3
1916746083,77
1916746099,91
1916746127,91
1916901087,7
1916904013,20
1916906037,2
1916906067,16
1916908041,2
1916912095,1
1916912127,2
1916917031,5
1916917037,2
1916917043,4
1916917141,7
1916917197,10
1916919001,7
1916919007,8
1916919013,5
1916919015,883
1916919021,21
1916919033,19
1916919039,9
1916919049,147
1916919053,5
1916919057,12
1916919061,14
1916919067,50
1916919069,6
1916919071,5
1916919073,19
1916919075,20
1916919079,142
1916919083,145
1916919087,6
1916919099,133
1916919103,64
1916919107,4
1916919113,59
1916919117,25
1916919119,12
1916919121,25
1916919123,5
1916919125,58
1916919127,351
1916919135,4
1916919153,4376
1916919155,22
1916919157,16
1916919169,36679
1916919171,8
1916919175,16
1916919179,4
1916919181,34
1916919187,49
1916919189,24
1916919193,30
1916919195,27
1916919197,9
1916920091,8
1916922115,11
1916925017,5
1916926161,16
1916927013,7
1916927037,6
1916927053,19
1916927123,14
1916927129,2
1916929047,8
1916929183,5
1916931055,18
1916931111,7
1916937031,13
1916937183,13
1916939095,3
1916941067,7
1916946067,2
1916947157,2
1916948085,4
1916948201,5
1916948257,5
1916951199,13
1916955039,3
1916955081,4
1916955117,4
1917117089,10
1917118039,1
1917119011,328
1917119013,785
1917119015,11
1917119017,10
1917119019,4
1917119033,7
1917119049,1
1917119055,5
1917119061,2
1917119069,2
1917119073,3
1917119075,161
1917119083,7
1917119095,84
1917119099,27
1917119101,4
1917119103,16
1917119105,2
1917119113,155
1917119123,3
1917119125,5
1917119127,1202
1917119131,5
1917119139,5
1917119153,88
1917119157,241
1917119169,21
1917119171,5158
1917119173,9
1917119181,2
1917119187,9
1917119189,3
1917129095,4
1917131043,2
1917131131,6
1917142003,2
1917306001,2
1917308069,2
1917317089,9
1917317161,2
1917319001,7
1917319003,174
1917319029,6
1917319039,5
1917319053,6
1917319065,6
1917319071,26
1917319103,2
1917319121,8
1917319137,65
1917319143,2
1917319145,529
1917319153,18
1917319159,82
1917319169,1
1917319173,1891
1917319175,204
1917327169,2
1917329005,2
1917329021,8
1917329147,130
1917329227,1
1917331021,3
1917331053,1
1917331055,2
1917331119,2
1917331153,2
1917337183,3
1917351710,2
1917508059,5
1917516027,4
1917518087,4
1917519001,48
1917519003,33
1917519039,186
1917519049,21
1917519053,14
1917519077,3
1917519083,6
1917519087,3
1917519103,5
1917519121,100
1917519127,2
1917519129,11
1917519137,5
1917519145,12
1917519153,222
1917519159,26
1917519169,2
1917519173,109
1917519175,5203
1917519181,14
1917519197,10
1917527053,5
1917531055,6
1917531109,6
1917531153,3
1917556037,12
1917705007,2
1917717067,3
1917719007,8
1917719013,4
1917719051,69
1917719057,53
1917719061,2
1917719087,253
1917719101,641
1917719107,7
1917719111,190
1917719113,14
1917719115,4
1917719123,3
1917719135,2
1917719139,4
1917719153,6
1917719169,5
1917719177,2241
1917719179,130
1917719183,5
1917719189,3
1917719193,6
1917727003,1
1917727037,4
1917728059,3
1917729045,12
1917729103,3
1917729199,15
1917745013,4
1917755025,2
1917755105,1
1917911001,9
1917917161,5
1917919007,44
1917919013,5
1917919039,18
1917919049,5
1917919051,178
1917919053,11
1917919057,15
1917919061,15
1917919065,6
1917919081,6
1917919085,6
1917919087,42
1917919095,10
1917919099,24
1917919101,571
1917919103,28
1917919105,7
1917919107,119
1917919111,11
1917919113,33
1917919117,30
1917919123,525
1917919125,389
1917919127,8
1917919135,407
1917919153,84
1917919157,19
1917919163,7
1917919169,11
1917919177,26
1917919179,13399
1917919181,13
1917919183,5
1917919191,1
1917920061,8
1917927053,13
1917929001,45
1917929095,5
1917929117,4
1917929165,5
1917929171,13
1917929189,4
1917931055,3
1917931153,11
1917931177,4
1917948201,7
1917948349,2
1918106037,6
1918117031,21
1918118069,7
1918119013,2
1918119015,38
1918119021,6
1918119027,27
1918119039,192
1918119049,402
1918119053,15
1918119069,7
1918119083,3
1918119099,61
1918119103,31
1918119113,23
1918119117,84
1918119121,142
1918119123,23
1918119125,203
1918119127,24
1918119135,33
1918119153,12659
1918119155,5
1918119157,3
1918119169,54
1918119171,4
1918119175,4
1918119179,23
1918119181,7500
1918119185,25
1918119187,2
1918119197,5
1918120063,5
1918125017,8
1918127053,10
1918129037,5
1918129047,6
1918129089,5
1918129095,4
1918129510,3
1918131055,6
1918131131,10
1918148113,22
1918155045,6
1918155139,8
1918308059,7
1918317031,14
1918317037,3
1918317089,6
1918317161,8
1918319011,4
1918319031,1
1918319057,25
1918319087,315
1918319095,55
1918319099,3
1918319101,106
1918319103,2879
1918319105,5
1918319107,140
1918319111,2
1918319113,143
1918319115,153
1918319123,29
1918319139,38
1918319153,16
1918319163,7
1918319169,4
1918319175,10
1918319179,22
1918319183,6567
1918319187,4
1918321111,3
1918329019,6
1918329111,4
1918331055,2
1918331109,4
1918335001,7
1918336087,4
1918355079,15
1918518057,2
1918519007,315
1918519013,3
1918519027,10
1918519039,69
1918519049,4
1918519053,90
1918519099,11
1918519103,4
1918519113,1
1918519117,221
1918519121,2
1918519123,2
1918519125,32
1918519127,11
1918519135,9
1918519153,61
1918519163,2
1918519177,2
1918519179,14
1918519181,20
1918519185,2031
1918520059,2
1918520091,2
1918529079,2
1918529117,2
1918529129,104
1918529171,12
1918529211,3
1918553053,2
1918708031,3
1918717001,2
1918717031,4
1918717097,5
1918717161,6
1918718003,2
1918718157,7
1918719001,2
1918719015,90
1918719021,9
1918719025,134
1918719027,16
1918719029,2
1918719047,11
1918719049,43
1918719073,52
1918719075,2
1918719077,13
1918719079,1377
1918719083,17
1918719091,243
1918719103,9
1918719109,16
1918719113,4
1918719127,3
1918719147,5
1918719151,20
1918719153,138
1918719161,3
1918719163,6
1918719169,86
1918719181,3
1918719187,15875
1918719193,3
1918719197,88
1918720113,8
1918727005,7
1918727053,6
1918727123,6
1918727163,16
1918731043,13
1918738035,2
1918748201,5
1918748215,1
1918917097,12
1918919013,8
1918919027,2
1918919033,194
1918919041,9
1918919059,9
1918919063,2
1918919075,15
1918919081,583
1918919103,7
1918919107,17
1918919109,45
1918919147,0
1918919187,11
1918919189,4684
1918919191,8
1918919195,86
1918919197,15
1918927037,2
1918927043,79
1918927047,138
1918927053,8
1918927091,2
1918927099,6
1918927121,7
1918927147,9
1918931055,2
1919117085,4
1919117197,1
1919118097,1
1919119005,343
1919119011,6
1919119013,24
1919119017,19
1919119019,6
1919119037,46
1919119043,79
1919119045,2
1919119051,2
1919119061,6
1919119065,155
1919119067,5
1919119089,522
1919119103,7
1919119105,2
1919119113,1
1919119127,7
1919119131,2
1919119139,3
1919119141,6
