source,cor,p-value
U48457,-0.0776818595252,1.45409061003e-05
U48459,0.0151349796099,0.398962550204
U48461,-0.103118562333,8.31945607156e-09
U48463,-0.0972681783404,5.5305015826e-08
U48465,0.0588467243337,0.00103001739071
U48467,0.00444945261316,0.804168502278
U48469,0.0986486169206,3.5712793005e-08
U48471,-0.0107195604917,0.550249528283
U48473,-0.0286310008133,0.110522889896
U48475,-0.0263892863223,0.141331078739
U48477,-0.100244416226,2.13816557266e-08
U48479,0.0566751643394,0.00157294178368
U48481,-0.0970875906485,5.8535875481e-08
U48483,-0.0906081219927,4.19850162473e-07
U48485,0.0684135771127,0.000135107809678
U48487,0.0069467165613,0.69866408611
U48489,-0.0944316851448,1.33347507256e-07
U48491,0.485192861085,2.70527140435e-183
U48493,-0.0103764899716,0.56308429978
U48495,-0.0985371088391,3.70051581018e-08
U48497,-0.0147462262591,0.411186276402
U48499,-0.0762055495165,2.11026622194e-05
U48501,-0.00661375429235,0.712449150456
U48503,-0.0512456192935,0.00426800363081
U48505,-0.0597247647525,0.000864548567393
U48507,-0.00593999552767,0.740628524029
U49001,-0.0640748757893,0.000351065878522
U49003,0.0987706162294,3.43489602814e-08
U49005,0.151035658199,2.55340358611e-17
U49007,-0.0269430320066,0.133167547543
U49009,-0.068619630498,0.000128937026793
U49011,0.477839159019,4.5407061645e-177
U49013,-0.101680611163,1.33842285636e-08
U49015,-0.0250878713636,0.162025334495
U49017,-0.0354549566324,0.0481072044253
U49019,-0.0773510279226,1.58156548224e-05
U49021,-0.0562829024345,0.00169544938317
U49023,-0.0995974749851,2.63495429033e-08
U49025,-0.0600282868669,0.000813334027642
U49027,-0.0913633612033,3.35939442045e-07
U49029,-0.0697086137412,0.000100498736025
U49031,-0.0967422865867,6.52300556341e-08
U49033,-0.140524669258,3.5435661142e-15
U49035,0.455544287525,4.21773560379e-159
U49037,-0.0194956597438,0.277240971041
U49039,-0.108455117345,1.34633974232e-09
U49041,-0.0367361151888,0.0405712487025
U49043,0.080778674504,6.51572625687e-06
U49045,0.1416138423,2.16132440654e-15
U49047,0.0335750735732,0.0612666411028
U49049,0.381826955551,1.95697905565e-108
U49051,-0.022156019677,0.216889916859
U49053,-0.12189702049,9.20621439454e-12
U49055,-0.0723273165374,5.43999346306e-05
U49057,0.436472470251,9.31498419403e-145
U50001,0.114935074983,1.30752096992e-10
U50003,-0.0901968916768,4.73695387547e-07
U50005,0.0538505676325,0.00267235484316
U50007,0.203637736721,1.89940798556e-30
U50009,0.045044837488,0.0120223020811
U50011,0.241172614417,2.26306894969e-42
U50013,-0.0167991032434,0.349154824057
U50015,0.0260688456822,0.146227688582
U50017,0.0608719128912,0.000685387445406
U50019,0.0299107878995,0.0954722802682
U50021,0.000362273459167,0.983893066596
U50023,0.0759065204786,2.2737871556e-05
U50025,-0.11687377732,6.34251765163e-11
U50027,0.0236297282659,0.187839273688
U51001,0.0532171610257,0.00300001434655
U51003,0.227354705851,1.00073957326e-37
U51005,0.0436418735198,0.0149664233752
U51007,-0.0259766607245,0.147660117384
U51009,0.147853122319,1.18124098336e-16
U51011,0.0287249827158,0.109357459802
U51013,0.29668383651,3.4538780736e-64
U51015,0.226306794661,2.18943149474e-37
U51017,-0.014263911459,0.426656767512
U51019,0.22956264783,1.89791797443e-38
U51021,-0.0544508426152,0.0023923441293
U51023,0.173156029452,2.40588179357e-22
U51025,-0.0253835999531,0.157132962026
U51027,-0.00235192222579,0.895723268812
U51029,-0.0377163716608,0.0355034775064
U51031,0.201005557253,1.07946161213e-29
U51033,-0.0542947931236,0.00246243124108
U51035,0.0309639421783,0.0843578754403
U51036,-0.0854832662937,1.81985109058e-06
U51037,-0.0488580533715,0.00644300613604
U51041,0.379110704688,8.4075107489e-107
U51043,-0.0381219335694,0.0335704298553
U51045,-0.0301177210534,0.0932004942169
U51047,-0.0310871630505,0.0831288156535
U51049,-0.0363757447435,0.0425824322549
U51051,0.0542801357403,0.00246910992477
U51053,0.0776735993456,1.45715062759e-05
U51057,-0.0871519308639,1.13892493841e-06
U51059,0.514788037727,6.05141378713e-210
U51061,0.0241359130174,0.178554747476
U51063,-0.00527931646199,0.76860310159
U51065,0.077999726418,1.34088053998e-05
U51067,0.0851128115786,2.01706660273e-06
U51069,0.0935281958393,1.75572656026e-07
U51071,0.0588411760604,0.00103115038449
U51073,0.00694521470516,0.69872604649
U51075,0.0415088516636,0.020658854867
U51077,0.0434492186754,0.0154167074377
U51079,0.0481372032491,0.00727256623958
U51081,-0.00480822965827,0.788737938276
U51083,-0.0182882317431,0.30809199703
U51085,0.226516211379,1.87292624141e-37
U51087,0.341503876069,9.65566219815e-86
U51089,0.0889066058881,6.89377142662e-07
U51091,-0.0415750881513,0.0204570597767
U51093,0.0161125512862,0.36920546162
U51095,0.12102136318,1.29629217564e-11
U51097,-0.0843138599907,2.51459841741e-06
U51099,-0.111750582373,4.18137973553e-10
U51101,-0.0637609826086,0.000375358920463
U51103,-0.0444418367562,0.0132182235897
U51105,0.0291643453368,0.104037408932
U51107,0.250431528957,1.17778484278e-45
U51109,-0.0255982887601,0.153651978508
U51111,-0.0209990098325,0.241863710786
U51113,-0.0415203171742,0.0206238005586
U51115,-0.0924877944366,2.40256195425e-07
U51117,-0.0786939319959,1.12214443065e-05
U51119,-0.0714228830667,6.74022630161e-05
U51121,0.122394238369,7.57212496305e-12
U51125,0.0173979646084,0.332240931106
U51127,-0.0368956453453,0.039706969836
U51131,-0.00629486199929,0.7257403965
U51133,-0.0144646048053,0.420178620979
U51135,-0.0568165577222,0.00153081872012
U51137,-0.0291209902135,0.104553061344
U51139,-0.0355753716513,0.0473521359295
U51141,-0.0229728449001,0.20041257892
U51143,0.185881676655,1.46794850128e-25
U51145,0.0494190561142,0.0058573821225
U51147,-0.0211674013951,0.238108321383
U51149,0.0460819365349,0.0101882543463
U51153,0.368125935146,2.35467058274e-100
U51155,0.121942389442,9.04381924713e-12
U51157,-0.0862017294156,1.48885977202e-06
U51159,-0.0619787639992,0.000545788511006
U51161,0.282758487612,3.16383539636e-58
U51163,0.0562432823116,0.00170829893541
U51165,0.227952762677,6.3899933483e-38
U51167,0.0726105675686,5.0842721514e-05
U51169,0.0672936935433,0.000173803931295
U51171,0.00368900925576,0.837120432473
U51173,0.0444294113581,0.0132439347371
U51175,0.0109912540524,0.540188303661
U51177,0.138104402904,1.0485342442e-14
U51179,0.174764447584,9.73045344037e-23
U51181,-0.118294596899,3.70438473981e-11
U51183,-0.0636005554399,0.000388372894087
U51185,0.0425137641677,0.0177767000875
U51187,-0.0101223452842,0.572684360787
U51191,0.122932684269,6.12253896026e-12
U51193,-0.0828761073543,3.72079636991e-06
U51195,0.131046742457,2.22562560161e-13
U51197,0.0415412552841,0.0205599187653
U51199,0.174295146723,1.26833638181e-22
U51510,0.217653224725,1.20939510708e-34
U51515,-0.0269788330137,0.132652580206
U51520,0.0809941028091,6.15515693462e-06
U51530,0.0186879467724,0.2976368692
U51540,0.170543684857,1.02740163082e-21
U51550,0.324473639576,4.08519855584e-77
U51560,-0.019245388259,0.28345630593
U51570,0.00651138018906,0.716706765344
U51580,0.0508063554804,0.00460966318904
U51590,0.0343662632399,0.0554039221289
U51595,-0.0249306516106,0.164672642811
U51600,-0.0445886679906,0.0129177182298
U51610,-0.0742165287111,3.44924692183e-05
U51620,-0.0542211830977,0.00249613953089
U51630,-0.0733822787031,4.22356505366e-05
U51640,0.0179918009929,0.316000565507
U51650,0.240099967468,5.3234551596e-42
U51660,0.0669415289495,0.00018798316834
U51670,0.038719077377,0.0308883635696
U51678,0.0234631261699,0.190971702619
U51680,0.168867382421,2.57665423333e-21
U51683,0.00868382776971,0.628433482281
U51685,-0.087689725583,9.77473200935e-07
U51690,0.026535229547,0.139143120275
U51700,0.296673406057,3.49059326781e-64
U51710,0.289194768287,6.11626414723e-61
U51720,-0.0176273228384,0.325905593557
U51730,0.0963648175113,7.3395571479e-08
U51735,-0.0693826960293,0.000108320430073
U51740,0.243143652026,4.6478281798e-43
U51750,0.0537802413401,0.00270704859483
U51760,0.311935302512,4.13718358561e-71
U51770,0.243324227069,4.01752183086e-43
U51775,0.127465894378,9.86309153319e-13
U51790,0.151774754579,1.78059705966e-17
U51800,0.165400544119,1.67467393423e-20
U51810,0.383810192306,1.22845951484e-109
U51820,0.0919254889974,2.84243978096e-07
U51830,-0.0557903892164,0.00186167721804
U51840,0.025083759185,0.162094165101
U53001,-0.0274139687726,0.12651607348
U53003,0.224837898777,6.5168888641e-37
U53005,0.351818557197,3.08739767691e-91
U53007,-0.0219361299096,0.221487574223
U53009,-0.0214281742648,0.232374217833
U53011,0.490987447099,2.62268600979e-188
U53013,-0.0401792106449,0.0250927470661
U53015,-0.0734045812923,4.20087437552e-05
U53017,0.141438158332,2.34135784775e-15
U53019,-0.0680014721249,0.000148292871244
U53021,0.294115820636,4.60431002757e-63
U53023,-0.0662556083104,0.000218773926818
U53025,0.0111568525425,0.534101387052
U53027,0.0587958943512,0.00104044039487
U53029,0.206037480754,3.81498695468e-31
U53031,-0.100817962441,1.77471757871e-08
U53033,0.572631863864,2.48430826208e-270
U53035,0.379183627214,7.60374368036e-107
U53037,-0.139321364498,6.09136273019e-15
U53039,-0.137954369113,1.12077214209e-14
U53041,-0.111383504867,4.77114051719e-10
U53043,-0.129136817498,4.94920843891e-13
U53045,0.0841660523251,2.61872116265e-06
U53047,-0.0691657171298,0.000113842284016
U53049,-0.0496915862349,0.0055905801943
U53051,-0.027433784921,0.126241965901
U53053,0.567168377615,4.16675372791e-264
U53055,-0.0303628390368,0.0905658226607
U53057,0.146896771341,1.85959881653e-16
U53059,-0.120001891991,1.92485229762e-11
U53061,0.594321513558,3.07978763887e-296
U53063,0.240078039705,5.41712381765e-42
U53065,0.0764077530351,2.00610294239e-05
U53067,0.376353878992,3.68376599562e-105
U53069,-0.105458398852,3.78509774374e-09
U53071,0.201085303361,1.0244716989e-29
U53073,0.139389406737,5.90833483476e-15
U53075,0.00388482856048,0.828605265269
U53077,0.10072643294,1.82840119508e-08
U54001,-0.000204634340192,0.990901392338
U54003,0.0813441223593,5.60967920228e-06
U54005,0.0974283881045,5.25838654776e-08
U54007,-0.0588517485227,0.00102899241203
U54009,-0.0554640970143,0.00197990898555
U54011,0.163660286082,4.22081884918e-20
U54013,-0.0529216774598,0.00316505837039
U54015,-0.0505124447782,0.00485189481627
U54017,-0.040747932694,0.0231043907432
U54019,0.111408558965,4.72843049073e-10
U54021,-0.0598381554472,0.000845075706955
U54023,-0.00118628655289,0.947291658533
U54025,-0.0222211987251,0.215540374385
U54027,-0.0318511183438,0.0758288714981
U54029,-0.0230033744157,0.199814937138
U54031,-0.0329012776515,0.0666560076582
U54033,0.0627812159979,0.00046166771312
U54035,0.0584226625827,0.00112001358521
U54037,-0.0414683431593,0.0207831204797
U54039,0.185124322396,2.31588794501e-25
U54041,0.0402991067191,0.0246616699158
U54043,0.0740986204482,3.5498557832e-05
U54045,0.0688095442484,0.000123485569475
U54047,0.0123855846437,0.490044456999
U54049,0.0550631213533,0.00213462445496
U54051,0.0531090494419,0.00305946798676
U54053,-0.00797802234819,0.656609979065
U54055,0.0425418330876,0.0177015244492
U54057,0.029595810559,0.0990150589544
U54059,0.0453104010647,0.0115267458042
U54061,-0.0634374482417,0.000402035425546
U54063,-0.00124750360502,0.944575970277
U54065,-0.0988584308375,3.3398674934e-08
U54067,0.0365045878459,0.0418539031143
U54069,-0.0287302260931,0.109292726003
U54071,-0.0264535447878,0.140364491197
U54073,0.0103337182787,0.564694514709
U54075,-0.0613574401727,0.000620499864639
U54077,-0.0245680651497,0.170901903736
U54079,0.201631683018,7.15587159657e-30
U54081,0.0786972431721,1.12118773236e-05
U54083,0.0456568596318,0.0109075143078
U54085,-0.0164486929991,0.35930062628
U54087,-0.0202875039325,0.258190490299
U54089,-0.0384572097291,0.0320410208292
U54091,0.0512801733624,0.00424212661937
U54093,-0.078507931586,1.17715427068e-05
U54095,-0.0175023814491,0.329346929875
U54097,-0.000626302680236,0.972157900669
U54099,0.121003797208,1.30518912385e-11
U54101,0.00612482388893,0.732861680665
U54103,-0.0761437179186,2.14313231163e-05
U54105,-0.00845212124342,0.637626532831
U54107,0.112772823142,2.88914671939e-10
U54109,0.0261244605855,0.145368663222
U55001,-0.0661607426673,0.000223387341867
U55003,0.0674541754201,0.000167681560559
U55005,-0.0871452696434,1.14107713937e-06
U55007,0.112561081321,3.11991506194e-10
U55009,0.224848489259,6.46601994723e-37
U55011,-0.0671085436476,0.000181128299733
U55013,-0.143152816555,1.06774374591e-15
U55015,0.166208421554,1.08659100231e-20
U55017,0.1565614142,1.65100148622e-18
U55019,0.0808485611223,6.39659715129e-06
U55021,0.134915505004,4.25365780693e-14
U55023,-0.0379712440121,0.0342778972595
U55025,0.219923803391,2.36765178101e-35
U55027,0.144907477033,4.73372332641e-16
U55029,0.0264588535554,0.140284863583
U55031,0.212690882874,4.00590220832e-33
U55033,-0.0983803617341,3.88987557422e-08
U55035,0.154655500152,4.29456280725e-18
U55037,0.0334956923242,0.0618822072875
U55039,0.147781589424,1.22215053016e-16
U55041,-0.105691544907,3.49614761588e-09
U55043,0.0334329674843,0.0623722211617
U55045,0.0129794821552,0.46947210159
U55047,-0.0953601041887,1.00247264376e-07
U55049,0.0733895754873,4.21612853619e-05
U55051,-0.030445366986,0.0896923600859
U55053,-0.10350968972,7.30198884025e-09
U55055,0.0878924855217,9.22516516649e-07
U55057,-0.0368009341633,0.040218178284
U55059,0.0932280325592,1.92267497155e-07
U55061,0.0661020598036,0.000226286682835
U55063,0.121094838163,1.2597172168e-11
U55065,-0.00842078908483,0.63887397807
U55067,-0.0216927069482,0.226658223726
U55069,0.187889371447,4.34193814151e-26
U55071,0.124486705706,3.29858601456e-12
U55073,0.287896026862,2.18694452474e-60
U55075,0.14085684645,3.04882409081e-15
U55077,-0.089056606563,6.6012592453e-07
U55078,-0.0299618587038,0.094907528143
U55079,0.423105865553,3.07879952093e-135
U55081,0.103654511973,6.95682902445e-09
U55083,0.198997099427,3.99882046895e-29
U55085,0.113789764501,1.9935616386e-10
U55087,0.337617610278,1.00413719211e-83
U55089,0.153642985944,7.10167066248e-18
U55091,-0.131621940731,1.74552061194e-13
U55093,-0.019852465324,0.268541469214
U55095,-0.0537389199533,0.00272762485306
U55097,0.0961692786945,7.80061280198e-08
U55099,-0.100714911909,1.83526914386e-08
U55101,0.154932202994,3.74082251091e-18
U55103,-0.00809358330521,0.651961719439
U55105,0.0980502785288,4.31984163471e-08
U55107,-0.102760960704,9.36937883596e-09
U55109,0.163381275907,4.89051608324e-20
U55111,0.118719488398,3.15017225991e-11
U55113,-0.043150522945,0.0161384090595
U55115,0.109022392077,1.10355769822e-09
U55117,0.0951423935802,1.07209585404e-07
U55119,-0.0278425124474,0.120690723505
U55121,0.0382367778617,0.0330396681298
U55123,0.0390794718781,0.0293603218028
U55125,0.109830326059,8.29925890096e-10
U55127,-0.00759743567378,0.672011826116
U55129,-0.0528389943758,0.00321270025182
U55131,0.248125528115,7.97678725934e-45
U55133,0.410638675569,9.70623660663e-127
U55135,0.0884086983919,7.95692619817e-07
U55137,-0.0796679439832,8.7189049341e-06
U55139,0.311286565287,8.3103232085e-71
U55141,0.127308797305,1.05188754139e-12
U56001,-0.0521402578975,0.00364215464528
U56003,0.0179189207661,0.317965183963
U56005,0.0366395961082,0.0411018553648
U56007,-0.0407463881672,0.0231095998887
U56009,0.0453004438622,0.0115449944317
U56011,0.0266229557326,0.137840542777
U56013,0.00718958010055,0.688671196695
U56015,0.00314157254347,0.861023933205
U56017,0.00487250739363,0.785981970389
U56019,-0.0158814722165,0.376111957985
U56021,-0.0722659742635,5.52007499073e-05
U56023,-0.00259892283572,0.884844737956
U56025,0.0634491838761,0.000401037609618
U56027,-0.043697901193,0.014837664699
U56029,0.0869829402424,1.19475035221e-06
U56031,-0.0719235378975,5.98802697775e-05
U56033,0.110166297247,7.36739592156e-10
U56035,-0.0471314730311,0.00858994635548
U56037,-0.0125800792316,0.483254347891
U56039,0.0517287444552,0.00391886727667
U56041,-0.0624835398107,0.000491352292329
U56043,0.00662964312146,0.711789151634
U56045,0.0341687137287,0.0568221348507
