uid,region,name,population,latitude,longitude
M20327,Mexico,San Pedro Tapanatepec,13377,16.36771,-94.19463
M20328,Mexico,San Pedro Taviche,1052,16.63604,-96.53525
M20329,Mexico,San Pedro Teozacoalco,1428,17.01657,-97.28693
M20330,Mexico,San Pedro Teutila,4173,17.97569,-96.70442
M20331,Mexico,San Pedro Tidaa,850,17.341,-97.37694
M20332,Mexico,San Pedro Topiltepec,420,17.43683,-97.3447
M20333,Mexico,San Pedro Totolapa,2684,16.67019,-96.30857
M20334,Mexico,Villa de Tututepec de Melchor Ocampo,42645,16.12995,-97.60721
M20335,Mexico,San Pedro Yaneri,991,17.41933,-96.35468
M20336,Mexico,San Pedro Yolox,2546,17.58821,-96.55191
M20337,Mexico,San Pedro y San Pablo Ayutla,5504,17.0263,-96.08024
M20338,Mexico,Villa de Etla,7819,17.20823,-96.80026
M20339,Mexico,San Pedro y San Pablo Teposcolula,3486,17.51127,-97.4886
M20340,Mexico,San Pedro y San Pablo Tequixtepec,2061,18.06097,-97.71916
M20341,Mexico,San Pedro Yucunama,246,17.56099,-97.48277
M20342,Mexico,San Raymundo Jalpan,1584,16.97185,-96.75719
M20343,Mexico,San Sebastian Abasolo,2029,16.99352,-96.58747
M20344,Mexico,San Sebastian Coatlan,2366,16.20078,-96.82469
M20345,Mexico,San Sebastian Ixcapa,3722,16.54243,-98.14473
M20346,Mexico,San Sebastian Nicananduta,1633,17.51738,-97.685
M20347,Mexico,San Sebastian Rio Hondo,3288,16.18272,-96.46413
M20348,Mexico,San Sebastian Tecomaxtlahuaca,8671,17.34655,-98.03222
M20349,Mexico,San Sebastian Teitipac,2062,16.95074,-96.61414
M20350,Mexico,San Sebastian Tutla,15690,17.06046,-96.67247
M20351,Mexico,San Simon Almolongas,2470,16.40633,-96.71969
M20352,Mexico,San Simon Zahuatlan,2225,17.82848,-98.00306
M20353,Mexico,Santa Ana,1867,16.33966,-96.71636
M20354,Mexico,Santa Ana Ateixtlahuaca,524,18.21068,-96.90442
M20355,Mexico,Santa Ana Cuauhtemoc,864,17.98541,-96.7947
M20356,Mexico,Santa Ana del Valle,2140,16.99518,-96.47108
M20357,Mexico,Santa Ana Tavela,993,16.65493,-95.90995
M20358,Mexico,Santa Ana Tlapacoyan,1990,16.74353,-96.83719
M20359,Mexico,Santa Ana Yareni,1149,17.39794,-96.61053
M20360,Mexico,Santa Ana Zegache,3415,16.83686,-96.72942
M20361,Mexico,Santa Catalina Quieri,977,16.32105,-96.26579
M20362,Mexico,Santa Catarina Cuixtla,1545,16.30827,-96.63525
M20363,Mexico,Santa Catarina Ixtepeji,2532,17.26656,-96.56247
M20364,Mexico,Santa Catarina Juquila,14036,16.23716,-97.29249
M20365,Mexico,Santa Catarina Lachatao,1542,17.26879,-96.47218
M20366,Mexico,Santa Catarina Loxicha,4440,16.06745,-96.75331
M20367,Mexico,Santa Catarina Mechoacan,4230,16.33688,-97.83639
M20368,Mexico,Santa Catarina Minas,1604,16.77992,-96.61692
M20369,Mexico,Santa Catarina Quiane,1758,16.88018,-96.74081
M20370,Mexico,Santa Catarina Tayata,725,17.34655,-97.5586
M20371,Mexico,Santa Catarina Ticua,858,17.07156,-97.53638
M20372,Mexico,Santa Catarina Yosonotu,1848,17.02018,-97.66139
M20373,Mexico,Santa Catarina Zapoquila,573,18.06597,-97.60166
M20374,Mexico,Santa Cruz Acatepec,1263,18.16402,-96.87526
M20375,Mexico,Santa Cruz Amilpas,6457,17.05907,-96.68358
M20376,Mexico,Santa Cruz de Bravo,410,17.5821,-98.22446
M20377,Mexico,Santa Cruz Itundujia,10688,16.87352,-97.66
M20378,Mexico,Santa Cruz Mixtepec,3311,16.79242,-96.88108
M20379,Mexico,Santa Cruz Nundaco,2672,17.17295,-97.72389
M20380,Mexico,Santa Cruz Papalutla,1833,16.9563,-96.58414
M20381,Mexico,Santa Cruz Tacache de Mina,2625,17.82737,-98.15057
M20382,Mexico,Santa Cruz Tacahua,1158,16.91824,-97.49249
M20383,Mexico,Santa Cruz Tayata,567,17.35711,-97.56889
M20384,Mexico,Santa Cruz Xitla,4061,16.32716,-96.67192
M20385,Mexico,Santa Cruz Xoxocotlan,52806,17.02713,-96.73358
M20386,Mexico,Santa Cruz Zenzontepec,15054,16.53409,-97.49555
M20387,Mexico,Santa Gertrudis,3549,16.78492,-96.80081
M20388,Mexico,Santa Ines del Monte,2212,16.92324,-96.86276
M20389,Mexico,Santa Ines Yatzeche,1177,16.80742,-96.75997
M20390,Mexico,Santa Lucia del Camino,44364,17.06324,-96.69358
M20391,Mexico,Santa Lucia Miahuatlan,2808,16.18745,-96.61803
M20392,Mexico,Santa Lucia Monteverde,6663,16.97102,-97.66611
M20393,Mexico,Santa Lucia Ocotlan,3455,16.73825,-96.67913
M20394,Mexico,Santa Maria Alotepec,2660,17.0938,-95.85495
M20395,Mexico,Santa Maria Apazco,2531,17.63404,-97.10137
M20396,Mexico,Santa Maria la Asuncion,3329,18.10763,-96.8197
M20397,Mexico,Heroica Ciudad de Tlaxiaco,29026,17.27016,-97.67944
M20398,Mexico,Ayoquezco de Aldama,5597,16.68408,-96.84247
M20399,Mexico,Santa Maria Atzompa,15749,17.10213,-96.77803
M20400,Mexico,Santa Maria Camotlan,1562,17.89653,-97.69139
M20401,Mexico,Santa Maria Colotepec,18120,15.89801,-96.93776
M20402,Mexico,Santa Maria Cortijo,1016,16.45076,-98.2864
M20403,Mexico,Santa Maria Coyotepec,1658,16.96602,-96.70803
M20404,Mexico,Santa Maria Chachoapam,808,17.52516,-97.2836
M20405,Mexico,Villa de Chilapa de Diaz,1711,17.5896,-97.63222
M20406,Mexico,Santa Maria Chilchotla,21436,18.2329,-96.82943
M20407,Mexico,Santa Maria Chimalapa,7106,16.90714,-94.68353
M20408,Mexico,Santa Maria del Rosario,414,17.35072,-97.59471
M20409,Mexico,Santa Maria del Tule,7272,17.04796,-96.63358
M20410,Mexico,Santa Maria Ecatepec,3369,16.28466,-95.87745
M20411,Mexico,Santa Maria Guelace,759,17.00241,-96.60275
M20412,Mexico,Santa Maria Guienagati,3021,16.73825,-95.35439
M20413,Mexico,Santa Maria Huatulco,28327,15.83496,-96.32246
M20414,Mexico,Santa Maria Huazolotitlan,10118,16.30271,-97.91361
M20415,Mexico,Santa Maria Ipalapa,4910,16.63742,-98.03085
M20416,Mexico,Santa Maria Ixcatlan,594,17.85348,-97.19304
M20417,Mexico,Santa Maria Jacatepec,9783,17.86098,-96.20995
M20418,Mexico,Santa Maria Jalapa del Marques,10491,16.4416,-95.44522
M20419,Mexico,Santa Maria Jaltianguis,598,17.36266,-96.52802
M20420,Mexico,Santa Maria Lachixio,1070,16.72825,-97.01998
M20421,Mexico,Santa Maria Mixtequilla,4041,16.37521,-95.25993
M20422,Mexico,Santa Maria Nativitas,770,17.66182,-97.3336
M20423,Mexico,Santa Maria Nduayaco,606,17.411,-97.49749
M20424,Mexico,Santa Maria Ozolotepec,4156,16.13078,-96.37024
M20425,Mexico,Santa Maria Papalo,2081,17.7832,-96.79747
M20426,Mexico,Santa Maria Peñoles,6914,17.07852,-97.00165
M20427,Mexico,Santa Maria Petapa,13648,16.82242,-95.11993
M20428,Mexico,Santa Maria Quiegolani,1506,16.27744,-96.05245
M20429,Mexico,Santa Maria Sola,1675,16.56882,-97.01748
M20430,Mexico,Santa Maria Tataltepec,272,17.14101,-97.39333
M20431,Mexico,Santa Maria Tecomavaca,1831,17.95626,-97.02387
M20432,Mexico,Santa Maria Temaxcalapa,958,17.38128,-96.16135
M20433,Mexico,Santa Maria Temaxcaltepec,2622,16.16411,-97.19609
M20434,Mexico,Santa Maria Teopoxco,4843,18.15958,-96.95359
M20435,Mexico,Santa Maria Tepantlali,2752,16.99602,-96.01023
M20436,Mexico,Santa Maria Texcatitlan,1204,17.71321,-97.06693
M20437,Mexico,Santa Maria Tlahuitoltepec,8406,17.0938,-96.06467
M20438,Mexico,Santa Maria Tlalixtac,1562,17.95014,-96.73776
M20439,Mexico,Santa Maria Tonameca,20228,15.74663,-96.54746
M20440,Mexico,Santa Maria Totolapilla,1016,16.60076,-95.62522
M20441,Mexico,Santa Maria Xadani,5698,16.36105,-95.01881
M20442,Mexico,Santa Maria Yalina,378,17.23962,-96.26218
M20443,Mexico,Santa Maria Yavesia,460,17.2349,-96.42969
M20444,Mexico,Santa Maria Yolotepec,469,16.87713,-97.50444
M20445,Mexico,Santa Maria Yosoyua,1223,17.11879,-97.51555
M20446,Mexico,Santa Maria Yucuhiti,6565,17.0188,-97.76972
M20447,Mexico,Santa Maria Zacatepec,15417,16.76186,-97.98917
M20448,Mexico,Santa Maria Zaniza,1633,16.65492,-97.33916
M20449,Mexico,Santa Maria Zoquitlan,3449,16.56048,-96.35413
M20450,Mexico,Santiago Amoltepec,9537,16.64243,-97.49527
M20451,Mexico,Santiago Apoala,1365,17.65071,-97.13916
M20452,Mexico,Santiago Apostol,4636,16.80353,-96.71969
M20453,Mexico,Santiago Astata,2577,15.98746,-95.67411
M20454,Mexico,Santiago Atitlan,2754,17.10324,-95.94634
M20455,Mexico,Santiago Ayuquililla,2404,17.93125,-97.95584
M20456,Mexico,Santiago Cacaloxtepec,1341,17.72154,-97.74195
M20457,Mexico,Santiago Camotlan,3058,17.44516,-96.18496
M20458,Mexico,Santiago Comaltepec,1544,17.56571,-96.54858
M20459,Mexico,Santiago Chazumba,4314,18.18957,-97.68083
M20460,Mexico,Santiago Choapam,4837,17.36183,-95.92245
M20461,Mexico,Santiago del Rio,725,17.45628,-98.08918
M20462,Mexico,Santiago Huajolotitlan,3988,17.82792,-97.73167
M20463,Mexico,Santiago Huauclilla,933,17.451,-97.07193
M20464,Mexico,Santiago Ihuitlan Plumas,601,17.84931,-97.42666
M20465,Mexico,Santiago Ixcuintepec,1200,16.93518,-95.62161
M20466,Mexico,Santiago Ixtayutla,10675,16.56576,-97.65333
M20467,Mexico,Santiago Jamiltepec,17922,16.28133,-97.82361
M20468,Mexico,Santiago Jocotepec,12682,17.53572,-95.94329
M20469,Mexico,Santiago Juxtlahuaca,28118,17.33405,-98.01139
M20470,Mexico,Santiago Lachiguiri,6336,16.68632,-95.53078
M20471,Mexico,Santiago Lalopa,520,17.4185,-96.24857
M20472,Mexico,Santiago Laollaga,2788,16.58548,-95.20577
M20473,Mexico,Santiago Laxopa,1432,17.21767,-96.31135
M20474,Mexico,Santiago Llano Grande,3291,16.48965,-98.28918
M20475,Mexico,Santiago Matatlan,1988,16.86464,-96.38218
M20476,Mexico,Santiago Miltepec,397,17.98486,-97.68972
M20477,Mexico,Santiago Minas,1674,16.42383,-97.22887
M20478,Mexico,Santiago Nacaltepec,2422,17.50378,-96.91776
M20479,Mexico,Santiago Nejapilla,266,17.42016,-97.37249
M20480,Mexico,Santiago Nundiche,1028,17.33128,-97.67388
M20481,Mexico,Santiago Nuyoo,2876,17.01463,-97.76695
M20482,Mexico,Santiago Pinotepa Nacional,44193,16.34244,-98.05251
M20483,Mexico,Santiago Suchilquitongo,7937,17.25073,-96.86692
M20484,Mexico,Santiago Tamazola,4469,17.67127,-98.22112
M20485,Mexico,Santiago Tapextla,3234,16.34049,-98.44641
M20486,Mexico,Villa Tejupam de la Union,2306,17.66321,-97.4711
M20487,Mexico,Santiago Tenango,1721,17.32544,-97.00443
M20488,Mexico,Santiago Tepetlapa,140,17.78264,-97.4011
M20489,Mexico,Santiago Tetepec,4997,16.32105,-97.74777
M20490,Mexico,Santiago Texcalcingo,2712,18.20846,-96.96969
M20491,Mexico,Santiago Textitlan,3315,16.69242,-97.25998
M20492,Mexico,Santiago Tilantongo,3888,17.28406,-97.33916
M20493,Mexico,Santiago Tillo,506,17.46044,-97.31971
M20494,Mexico,Santiago Tlazoyaltepec,7433,17.02713,-96.99608
M20495,Mexico,Santiago Xanica,3267,16.00912,-96.2258
M20496,Mexico,Santiago Xiacui,1762,17.29323,-96.43218
M20497,Mexico,Santiago Yaitepec,3130,16.22578,-97.2697
M20498,Mexico,Santiago Yaveo,6599,17.33545,-95.70022
M20499,Mexico,Santiago Yolomecatl,1725,17.47294,-97.56972
M20500,Mexico,Santiago Yosondua,7544,16.87296,-97.57667
M20501,Mexico,Santiago Yucuyachi,1173,17.60849,-98.19751
M20502,Mexico,Santiago Zacatepec,4963,17.15962,-95.91356
M20503,Mexico,Santiago Zoochila,465,17.22073,-96.24191
M20504,Mexico,Nuevo Zoquiapam,1757,17.29017,-96.62081
M20505,Mexico,Santo Domingo Ingenio,7295,16.58826,-94.76687
M20506,Mexico,Santo Domingo Albarradas,755,17.06741,-96.20023
M20507,Mexico,Santo Domingo Armenta,3347,16.33271,-98.37723
M20508,Mexico,Santo Domingo Chihuitan,1488,16.58965,-95.16188
M20509,Mexico,Santo Domingo de Morelos,8725,15.83523,-96.66719
M20510,Mexico,Santo Domingo Ixcatlan,878,16.91324,-97.53221
M20511,Mexico,Santo Domingo Nuxaa,3430,17.22156,-97.12082
M20512,Mexico,Santo Domingo Ozolotepec,1125,16.14939,-96.30996
M20513,Mexico,Santo Domingo Petapa,7379,16.81881,-95.14049
M20514,Mexico,Santo Domingo Roayaga,950,17.33822,-96.11413
M20515,Mexico,Santo Domingo Tehuantepec,53229,16.32521,-95.2391
M20516,Mexico,Santo Domingo Teojomulco,4334,16.58965,-97.22526
M20517,Mexico,Santo Domingo Tepuxtepec,4004,16.95352,-96.05913
M20518,Mexico,Santo Domingo Tlatayapam,160,17.40822,-97.34666
M20519,Mexico,Santo Domingo Tomaltepec,2834,17.0613,-96.62303
M20520,Mexico,Santo Domingo Tonala,7308,17.67571,-97.96278
M20521,Mexico,Santo Domingo Tonaltepec,327,17.61127,-97.3586
M20522,Mexico,Santo Domingo Xagacia,1041,17.15406,-96.26774
M20523,Mexico,Santo Domingo Yanhuitlan,1565,17.52738,-97.34471
M20524,Mexico,Santo Domingo Yodohino,510,17.61738,-97.6836
M20525,Mexico,Santo Domingo Zanatepec,10457,16.47994,-94.35186
M20526,Mexico,Santos Reyes Nopala,14058,16.10661,-97.14387
M20527,Mexico,Santos Reyes Papalo,2569,17.80626,-96.86136
M20528,Mexico,Santos Reyes Tepejillo,1464,17.43822,-97.93861
M20529,Mexico,Santos Reyes Yucuna,1456,17.77764,-98.00585
M20530,Mexico,Santo Tomas Jalieza,3095,16.84519,-96.67108
M20531,Mexico,Santo Tomas Mazaltepec,1939,17.17295,-96.87108
M20532,Mexico,Santo Tomas Ocotepec,4139,17.14517,-97.76277
M20533,Mexico,Santo Tomas Tamazulapan,1683,16.2716,-96.58357
M20534,Mexico,San Vicente Coatlan,4173,16.38688,-96.84469
M20535,Mexico,San Vicente Lachixio,3390,16.70492,-97.01859
M20536,Mexico,San Vicente Nuñu,519,17.45628,-97.44194
M20537,Mexico,Silacayoapam,7786,17.50321,-98.14057
M20538,Mexico,Sitio de Xitlapehua,635,16.3516,-96.53275
M20539,Mexico,Soledad Etla,3902,17.17017,-96.82108
M20540,Mexico,Villa de Tamazulapam del Progreso,6088,17.67571,-97.57166
M20541,Mexico,Tanetze de Zaragoza,1855,17.37628,-96.30107
M20542,Mexico,Taniche,874,16.56659,-96.75303
M20543,Mexico,Tataltepec de Valdes,5306,16.30494,-97.5461
M20544,Mexico,Teococuilco de Marcos Perez,1747,17.3535,-96.61192
M20545,Mexico,Teotitlan de Flores Magon,7476,18.13319,-97.07248
M20546,Mexico,Teotitlan del Valle,5562,17.02991,-96.52024
M20547,Mexico,Teotongo,952,17.72571,-97.53499
M20548,Mexico,Tepelmeme Villa de Morelos,1573,17.8757,-97.36249
M20549,Mexico,Tezoatlan de Segura y Luna,12346,17.65293,-97.81139
M20550,Mexico,San Jeronimo Tlacochahuaya,4724,17.00768,-96.58357
M20551,Mexico,Tlacolula de Matamoros,13507,16.95435,-96.47607
M20552,Mexico,Tlacotepec Plumas,514,17.85153,-97.4336
M20553,Mexico,Tlalixtac de Cabrera,6777,17.07157,-96.64914
M20554,Mexico,Totontepec Villa de Morelos,5626,17.2574,-96.02717
M20555,Mexico,Trinidad Zaachila,2813,16.92157,-96.76414
M20556,Mexico,La Trinidad Vista Hermosa,316,17.77209,-97.50583
M20557,Mexico,Union Hidalgo,12140,16.47577,-94.82992
M20558,Mexico,Valerio Trujano,1507,17.77153,-96.97943
M20559,Mexico,San Juan Bautista Valle Nacional,22886,17.77709,-96.30024
M20560,Mexico,Villa Diaz Ordaz,5594,17.00491,-96.43163
M20561,Mexico,Yaxe,2256,16.72408,-96.47218
M20562,Mexico,Magdalena Yodocono de Porfirio Diaz,1305,17.38183,-97.35777
M20563,Mexico,Yogana,1413,16.46048,-96.78969
M20564,Mexico,Yutanduchi de Guerrero,1259,17.03685,-97.2961
M20565,Mexico,Villa de Zaachila,19247,16.95074,-96.75025
M20566,Mexico,Zapotitlan del Rio,3184,16.87574,-97.23916
M20567,Mexico,Zapotitlan Lagunas,3433,17.75626,-98.38919
M20568,Mexico,Zapotitlan Palmas,1563,17.88959,-97.81834
M20569,Mexico,Santa Ines de Zaragoza,1958,17.22879,-97.15859
M20570,Mexico,Zimatlan de Alvarez,16801,16.86603,-96.78497
M21001,Mexico,Acajete,49462,19.10397,-97.9514
M21002,Mexico,Acateno,9199,20.13088,-97.2122
M21003,Mexico,Acatlan,34765,18.20207,-98.04862
M21004,Mexico,Acatzingo,40439,18.98037,-97.78222
M21005,Mexico,Acteopan,3074,18.7651,-98.71503
M21006,Mexico,Ahuacatlan,13058,20.00616,-97.86029
M21007,Mexico,Ahuatlan,3795,18.57345,-98.25612
M21008,Mexico,Ahuazotepec,9087,20.04754,-98.16307
M21009,Mexico,Ahuehuetitla,2614,18.21096,-98.22112
M21010,Mexico,Ajalpan,48642,18.37707,-97.25944
M21011,Mexico,Albino Zertuche,2004,18.01736,-98.54113
M21012,Mexico,Aljojuca,6632,19.09981,-97.53139
M21013,Mexico,Altepexi,15811,18.36624,-97.2986
M21014,Mexico,Amixtlan,4704,20.04921,-97.79862
M21015,Mexico,Amozoc,64315,19.04482,-98.04501
M21016,Mexico,Aquixtla,7664,19.79644,-97.9364
M21017,Mexico,Atempan,18565,19.83978,-97.45805
M21018,Mexico,Atexcal,3732,18.40067,-97.73667
M21019,Mexico,Atlixco,117111,18.90759,-98.4378
M21020,Mexico,Atoyatempan,5782,18.82148,-97.91445
M21021,Mexico,Atzala,1310,18.5451,-98.55308
M21022,Mexico,Atzitzihuacan,11933,18.82343,-98.58169
M21023,Mexico,Atzitzintla,8104,18.89648,-97.3261
M21024,Mexico,Axutla,1302,18.1879,-98.39001
M21025,Mexico,Ayotoxco de Guerrero,7704,20.09699,-97.4111
M21026,Mexico,Calpan,13571,19.10425,-98.46363
M21027,Mexico,Caltepec,5104,18.18207,-97.47944
M21028,Mexico,Camocuautla,2216,20.03949,-97.7575
M21029,Mexico,Caxhuacan,3931,20.06504,-97.60528
M21030,Mexico,Coatepec,884,20.06227,-97.73278
M21031,Mexico,Coatzingo,3564,18.61511,-98.17446
M21032,Mexico,Cohetzala,1880,18.20596,-98.80614
M21033,Mexico,Cohuecan,4596,18.78343,-98.72086
M21034,Mexico,Coronango,27575,19.13092,-98.30697
M21035,Mexico,Coxcatlan,18692,18.26318,-97.14637
M21036,Mexico,Coyomeapan,12662,18.28346,-96.99276
M21037,Mexico,Coyotepec,2524,18.40456,-97.83139
M21038,Mexico,Cuapiaxtla de Madero,6583,18.91621,-97.8225
M21039,Mexico,Cuautempan,8984,19.91283,-97.79585
M21040,Mexico,Cuautinchan,7086,18.95621,-98.01751
M21041,Mexico,Cuautlancingo,46729,19.08842,-98.27251
M21042,Mexico,Cuayuca de Andrade,3985,18.48706,-98.18335
M21043,Mexico,Cuetzalan del Progreso,45010,20.01727,-97.5211
M21044,Mexico,Cuyoaco,14434,19.60534,-97.62111
M21045,Mexico,Chalchicomula de Sesma,38711,18.98759,-97.44666
M21046,Mexico,Chapulco,5542,18.61872,-97.41055
M21047,Mexico,Chiautla,21133,18.29874,-98.60391
M21048,Mexico,Chiautzingo,17788,19.20231,-98.46751
M21049,Mexico,Chiconcuautla,12855,20.09532,-97.93973
M21050,Mexico,Chichiquila,20252,19.19981,-97.06665
M21051,Mexico,Chietla,36606,18.519,-98.57891
M21052,Mexico,Chigmecatitlan,1301,18.64622,-98.07529
M21053,Mexico,Chignahuapan,49266,19.83839,-98.03085
M21054,Mexico,Chignautla,27216,19.81311,-97.38805
M21055,Mexico,Chila,5043,17.97041,-97.86222
M21056,Mexico,Chila de la Sal,1961,18.10875,-98.48419
M21057,Mexico,Honey,7279,20.23976,-98.21196
M21058,Mexico,Chilchotla,17833,19.25481,-97.1822
M21059,Mexico,Chinantla,2810,18.19957,-98.26279
M21060,Mexico,Domingo Arenas,5581,19.1412,-98.45724
M21061,Mexico,Eloxochitlan,26108,18.49873,-96.95415
M21062,Mexico,Epatlan,4845,18.64149,-98.37057
M21063,Mexico,Esperanza,13473,18.85787,-97.37555
M21064,Mexico,Francisco Z. Mena,16331,20.73446,-97.85196
M21065,Mexico,General Felipe Angeles,22151,18.99759,-97.71306
M21066,Mexico,Guadalupe,3177,18.0918,-98.12056
M21067,Mexico,Guadalupe Victoria,14833,19.29007,-97.34194
M21068,Mexico,Hermenegildo Galeana,8194,20.12088,-97.74334
M21069,Mexico,Huaquechula,28654,18.77066,-98.54308
M21070,Mexico,Huatlatlauca,8026,18.67844,-98.0514
M21071,Mexico,Huauchinango,83537,20.17531,-98.05279
M21072,Mexico,Huehuetla,16130,20.10616,-97.62306
M21073,Mexico,Huehuetlan el Chico,9651,18.37345,-98.68752
M21074,Mexico,Huejotzingo,50868,19.16064,-98.40641
M21075,Mexico,Hueyapan,10206,19.88339,-97.44334
M21076,Mexico,Hueytamalco,28345,19.93755,-97.28721
M21077,Mexico,Hueytlalpan,5465,20.02727,-97.69667
M21078,Mexico,Huitzilan de Serdan,11670,19.97005,-97.69528
M21079,Mexico,Huitziltepec,4591,18.77149,-97.88085
M21080,Mexico,Atlequizayan,2761,20.01393,-97.62417
M21081,Mexico,Ixcamilpa de Guerrero,4614,18.02652,-98.69697
M21082,Mexico,Ixcaquixtla,6922,18.45956,-97.83111
M21083,Mexico,Ixtacamaxtitlan,28358,19.62256,-97.81472
M21084,Mexico,Ixtepec,6589,20.02477,-97.64667
M21085,Mexico,Izucar de Matamoros,70739,18.60149,-98.4653
M21086,Mexico,Jalpan,13257,20.4803,-97.94251
M21087,Mexico,Jolalpan,12556,18.32012,-98.84531
M21088,Mexico,Jonotla,4942,20.02977,-97.57472
M21089,Mexico,Jopala,13489,20.1631,-97.69278
M21090,Mexico,Juan C. Bonilla,14483,19.10925,-98.32835
M21091,Mexico,Juan Galindo,9301,20.21142,-98.00473
M21092,Mexico,Juan N. Mendez,5239,18.54206,-97.77139
M21093,Mexico,Lafragua,9207,19.29646,-97.29833
M21094,Mexico,Libres,25719,19.46369,-97.68639
M21095,Mexico,La Magdalena Tlatlauquitepec,722,18.75927,-98.10085
M21096,Mexico,Mazapiltepec de Juarez,2396,19.11897,-97.70167
M21097,Mexico,Mixtla,2044,18.90287,-97.89584
M21098,Mexico,Molcaxac,6229,18.73705,-97.91111
M21099,Mexico,Cañada Morelos,17779,18.7376,-97.42166
M21100,Mexico,Naupan,9613,20.23003,-98.10974
M21101,Mexico,Nauzontla,3617,19.95922,-97.6025
M21102,Mexico,Nealtican,10644,19.05036,-98.42891
M21103,Mexico,Nicolas Bravo,5375,18.61372,-97.30583
M21104,Mexico,Nopalucan,19033,19.21508,-97.82195
M21105,Mexico,Ocotepec,4945,19.55506,-97.64889
M21106,Mexico,Ocoyucan,23619,18.97565,-98.3014
M21107,Mexico,Olintla,12609,20.09754,-97.68361
M21108,Mexico,Oriental,13769,19.3748,-97.62
M21109,Mexico,Pahuatlan,18326,20.27476,-98.15029
M21110,Mexico,Palmar de Bravo,35812,18.83565,-97.54722
M21111,Mexico,Pantepec,19401,20.52169,-97.93918
M21112,Mexico,Petlalcingo,9680,18.0818,-97.91889
M21113,Mexico,Piaxtla,5948,18.19846,-98.26029
M21114,Mexico,Puebla,1346916,19.04397,-98.19751
M21115,Mexico,Quecholac,38649,18.95593,-97.6611
M21116,Mexico,Quimixtlan,19235,19.25231,-97.13527
M21117,Mexico,Rafael Lara Grajales,14766,19.22397,-97.80528
M21118,Mexico,Los Reyes de Juarez,20849,18.94454,-97.81278
M21119,Mexico,San Andres Cholula,56066,19.04981,-98.29973
M21120,Mexico,San Antonio Cañada,4495,18.49817,-97.29027
M21121,Mexico,San Diego la Mesa Tochimiltzingo,1116,18.80954,-98.33057
M21122,Mexico,San Felipe Teotlalcingo,8632,19.23092,-98.50169
M21123,Mexico,San Felipe Tepatlan,4425,20.0931,-97.79611
M21124,Mexico,San Gabriel Chilac,13554,18.32124,-97.35194
M21125,Mexico,San Gregorio Atzompa,6934,19.02564,-98.34473
M21126,Mexico,San Jeronimo Tecuanipan,5267,19.01426,-98.40141
M21127,Mexico,San Jeronimo Xayacatlan,4317,18.22151,-97.91445
M21128,Mexico,San Jose Chiapa,6744,19.24258,-97.77
M21129,Mexico,San Jose Miahuatlan,11697,18.28707,-97.28888
M21130,Mexico,San Juan Atenco,3708,19.08897,-97.54028
M21131,Mexico,San Juan Atzompa,815,18.74566,-98.02335
M21132,Mexico,San Martin Texmelucan,121071,19.28396,-98.43363
M21133,Mexico,San Martin Totoltepec,951,18.6501,-98.34613
M21134,Mexico,San Matias Tlalancaleca,16361,19.32396,-98.49669
M21135,Mexico,San Miguel Ixitlan,727,17.99847,-97.77278
M21136,Mexico,San Miguel Xoxtla,9350,19.16786,-98.3089
M21137,Mexico,San Nicolas Buenos Aires,8334,19.16286,-97.54749
M21138,Mexico,San Nicolas de los Ranchos,10009,19.07258,-98.48586
M21139,Mexico,San Pablo Anicano,3441,18.1243,-98.08418
M21140,Mexico,San Pedro Cholula,99794,19.06203,-98.3064
M21141,Mexico,San Pedro Yeloixtlahuaca,3711,18.11569,-98.07723
M21142,Mexico,San Salvador el Seco,23342,19.13481,-97.64056
M21143,Mexico,San Salvador el Verde,22649,19.26952,-98.51474
M21144,Mexico,San Salvador Huixcolotla,10631,18.92065,-97.77084
M21145,Mexico,San Sebastian Tlacotepec,13219,18.40457,-96.84997
M21146,Mexico,Santa Catarina Tlaltempan,887,18.61455,-98.08085
M21147,Mexico,Santa Ines Ahuatempan,6112,18.41595,-98.01696
M21148,Mexico,Santa Isabel Cholula,8815,18.99343,-98.37891
M21149,Mexico,Santiago Miahuatlan,14249,18.55317,-97.44194
M21150,Mexico,Huehuetlan el Grande,6734,18.73788,-98.16362
M21151,Mexico,Santo Tomas Hueyotlipan,7082,18.89065,-97.86639
M21152,Mexico,Soltepec,11068,19.11981,-97.70861
M21153,Mexico,Tecali de Herrera,16844,18.89926,-97.96946
M21154,Mexico,Tecamachalco,59177,18.88398,-97.72778
M21155,Mexico,Tecomatlan,6830,18.11097,-98.31501
M21156,Mexico,Tehuacan,226258,18.46261,-97.39305
M21157,Mexico,Tehuitzingo,12650,18.32929,-98.2764
M21158,Mexico,Tenampulco,7060,20.17031,-97.40749
M21159,Mexico,Teopantlan,4840,18.71399,-98.2614
M21160,Mexico,Teotlalco,3549,18.46984,-98.7778
M21161,Mexico,Tepanco de Lopez,16717,18.55373,-97.56027
M21162,Mexico,Tepango de Rodriguez,4003,20.00504,-97.79279
M21163,Mexico,Tepatlaxco de Hidalgo,14055,19.07953,-97.97085
M21164,Mexico,Tepeaca,62651,18.96676,-97.90251
M21165,Mexico,Tepemaxalco,1272,18.73566,-98.63058
M21166,Mexico,Tepeojuma,8671,18.72038,-98.45113
M21167,Mexico,Tepetzintla,9457,19.96866,-97.84028
M21168,Mexico,Tepexco,6392,18.64149,-98.69002
